Symbol,% Chg(Open),% Total Return (YTD3),Last Trade,Volume    ,P/E (ttm),Market Cap,Daily Low Count,% Chg from 5 day Avg Close,RSI 10 Day,EMA 15 Day,MACD ,Williams % R,% Chg of Range from Low,Money Flow Percent,DM Average (ADX) 14 Day,Bollinger Band®(Middle),Industry                                      ,Exchange,Description              ,Sub-Industry                         ,Dividend,Reported Close,Bid   ,Ask Size,Avg Vol 5 Day,Avg Vol 6 Mo,% Vol Over 5 Day Avg Vol,% Vol Over 6 Mo Avg Vol,In S&P 500,Open  ,High  ,Ask   ,% Held By Institutions,Avg Vol 20 Day,Avg Vol YTD,% Vol Over 20 Day Avg Vol,% Vol Over YTD Avg Vol,In S&P Mid Cap 400,Sector                ,Dividend Yield,Prev Close,Low   ,Bid Size,Avg Vol 1 Mo,% Vol Over Yesterday's Vol,% Vol Over 1 Mo Avg Vol,Avg $ Vol 5 Day,In S&P Small Cap 600,SER,S&P STARS,S&P Quality Ranking,% Recommend Buy,% Recommend Buy - Hold,% Recommend Hold,% Recommend Hold - Sell,% Recommend Sell,Recommendation Num,Recommendation Avg,Net Income,Revenue,Earnings,Shares outstanding,EPS(ttm),EPS (Yr-0),EPS (Yr-1),EPS (Latest),EPS (Yr-2),EPS (Yr-3),EPS (Yr-4),% 5 Yr Projected Growth Rate,% Margin,Sales per Employee,Change,Chg from Beg of Mo Open,% Chg from 20 day Avg Close,Chg from 6 Mo Avg Close,% Chg from YTD Avg Close,% Total Return (YTD2),% Total Return (YTD5),% Total Return (9 Mo),Beta Value,High Prev Day,High 1 Mo,High 52 Wk - Daily High,Low 20 Day,Low 52 Wk,% Chg of Range from High,[SMA 15 Day - Last Trade] (%),% Change,Gap  ,Chg from Beg of Yr Open,% Chg from 6 Day Close,Chg from 1 Mo Avg Close,% Chg from 6 Mo Avg Close,% Total Return (YTD0),% Total Return (3 Mo),% Return on Equity,Daily High Count,High 5 Day,High YTD,Low Prev Day,Low 1 Mo,Low 52 Wk - Daily Low,High-Last Trade,Chg(Open),% Gap,Chg from 5 day Avg Close,Chg from 20 day Avg Close,% Chg from 1 Mo Avg Close,Chg from YTD Avg Close,% Total Return (YTD1),% Total Return (YTD4),% Total Return (6 Mo),% Return on Assets,High 20 Day,High 52 Wk,Low 5 Day,Low YTD,Trading Range,Relative Strength,Low-Last Trade,Relative P/E Ratio,Dividend Payout Ratio,P/E Ratio (Latest Actual),Price/Book Ratio,Long Term D/E,P/E Ratio (Estimated),P/S Ratio,SMA 10 Day,SMA 50 Day,SMA 120 Day,EMA 20 Day,EMA 100 Day,RSI from Close 10 Day,RSI 50 Day,DM (DI-) Negative 14 Day,% K  ,Bollinger Band®(Top),Momentum from Close 20 Day,Momentum 60 Day,SMA 60 Day,SMA 200 Day,SMA 15 Day,EMA 50 Day,EMA 120 Day,RSI 30 Day,RSI from Close 50 Day,DM (DX) 14 Day,% D  ,MACD Signal,Momentum 40 Day,Momentum from Close 60 Day,SMA 20 Day,SMA 100 Day,EMA 60 Day,RSI from Close 30 Day,DM (DI+) Positive 14 Day,% D Slow,Bollinger Band®(Bottom),Momentum 20 Day,Momentum from Close 40 Day,Money Flow, 
ROST  ,-1.98      ,+89.38               ,63.80     ,1788666   ,23.03    ,25.54B    ,150            ,-0.50                     ,29.64     ,65.92     ,-0.59,-96.06      ,10.84                  ,-17.17            ,27.08                  ,66.31                  ,Specialty Retail                              ,NGM/NGS ,ROSS STORES INC          ,Apparel Retail                       ,0.64    ,65.18         ,63.80 ,200     ,1875797      ,2512826     ,95.34                   ,71.17                  ,Yes       ,65.10 ,65.21 ,63.81 ,92.79                 ,2030474       ,2270342    ,88.08                    ,78.78                 ,No                ,Consumer Discretionary,1.00          ,65.18     ,63.64 ,300     ,2092495     ,77.30                     ,85.47                  ,123.49M        ,No                  ,B  ,****     ,A+                 ,50.00          ,7.14                  ,39.29           ,3.57                   ,--              ,28                ,1.96              ,1.12B     ,12.87B ,1.12B   ,391.9M            ,2.83    ,2.83      ,2.51      ,3.15        ,2.21      ,1.94      ,1.77      ,11.50                       ,8.69    ,163.70            ,-1.37 ,-2.24                  ,-1.70                      ,-0.84                  ,-2.43                   ,+27.37               ,+137.97              ,+16.96               ,+0.93     ,66.05        ,67.95    ,4.60                   ,64.75     ,52.00    ,89.16                   ,3.60                         ,-2.10   ,-0.08,-2.21                  ,-0.03                 ,-1.35                  ,-1.27                    ,-0.40                ,+0.65                ,+42.82            ,2               ,66.63     ,69.53   ,65.02       ,64.75   ,-11.64               ,1.40           ,-1.29    ,-0.12,-0.33                   ,-1.13                    ,-2.03                    ,-1.63                 ,+14.81               ,+125.89              ,+2.89                ,+21.96            ,67.95      ,69.81     ,64.75    ,64.58  ,1.57         ,33.00            ,-0.17         ,0.99              ,--                   ,23.03                    ,9.30            ,14.43        ,20.70                ,1.99     ,65.69     ,66.92     ,66.21      ,66.15     ,66.07      ,37.92                ,45.65     ,31.81                   ,3.94 ,68.10               ,-2.22                     ,-1.50          ,66.82     ,64.12      ,66.11     ,66.60     ,65.70      ,41.40     ,48.12                ,49.69         ,17.46,-0.40      ,-2.53          ,-0.51                     ,66.31     ,66.83      ,66.57     ,45.12                ,10.69                   ,32.56   ,64.51                  ,-3.06          ,-0.77                     ,-4924.83  , 
THO   ,-1.62      ,+66.18               ,92.48     ,553450    ,16.33    ,4.97B     ,78             ,-0.96                     ,26.77     ,97.36     ,-2.80,-93.69      ,23.19                  ,-17.67            ,36.13                  ,97.39                  ,Automobiles                                   ,NYSE    ,THOR INDUSTRIES INC      ,Automobile Manufacturers             ,1.32    ,94.49         ,92.48 ,200     ,654635       ,761253      ,84.54                   ,72.70                  ,No        ,94.00 ,94.07 ,92.49 ,95.95                 ,1202891       ,728835     ,46.01                    ,75.94                 ,Yes               ,Consumer Discretionary,1.40          ,94.49     ,92.00 ,300     ,1176413     ,72.88                     ,47.05                  ,63.25M         ,No                  ,C  ,--       ,B+                 ,72.73          ,--                    ,27.27           ,--                     ,--              ,11                ,1.55              ,256.52M   ,4.58B  ,256.52M ,52.59M            ,5.79    ,4.88      ,3.74      ,6.43        ,3.36      ,2.88      ,2.26      ,9.60                        ,5.60    ,307.52            ,-2.01 ,-3.66                  ,-2.98                      ,-1.88                  ,-8.83                   ,+58.26               ,+252.94              ,+50.06               ,+1.30     ,96.39        ,115.73   ,21.67                  ,93.85     ,60.05    ,76.81                   ,4.78                         ,-2.13   ,-0.49,-7.70                  ,-0.06                 ,-5.00                  ,-1.95                    ,-5.24                ,-3.60                ,+24.32            ,2               ,99.61     ,115.73  ,93.85       ,93.85   ,-31.95               ,1.59           ,-1.52    ,-0.52,-0.92                   ,-2.90                    ,-5.02                    ,-9.15                 ,+53.05               ,+186.61              ,+14.70               ,+15.17            ,111.00     ,115.74    ,93.85    ,93.85  ,2.07         ,20.00            ,-0.48         ,0.70              ,--                   ,19.36                    ,13.05           ,28.45        ,14.70                ,1.08     ,96.59     ,104.07    ,97.59      ,98.43     ,98.59      ,31.36                ,45.26     ,38.20                   ,6.31 ,101.29              ,-20.93                    ,-9.69          ,103.57    ,89.26      ,96.90     ,101.05    ,96.99      ,39.59     ,46.67                ,46.49         ,18.09,-2.58      ,-11.99         ,-7.20                     ,97.39     ,101.14     ,100.93    ,41.58                ,13.95                   ,31.38   ,93.49                  ,-11.53         ,-10.29                    ,-1970.61  , 
TECD  ,-3.07      ,+54.04               ,90.70     ,979674    ,17.00    ,3.56B     ,198            ,+1.46                     ,42.43     ,92.20     ,0.56 ,-77.45      ,31.27                  ,-7.86             ,14.50                  ,92.79                  ,Electronic Equipment Instruments & Components ,NGM/NGS ,TECH DATA CORP           ,Technology Distributors              ,--      ,93.66         ,90.65 ,500     ,305637       ,316687      ,320.47                  ,309.28                 ,No        ,93.57 ,94.20 ,90.74 ,98.45                 ,359741        ,263049     ,272.27                   ,372.35                ,Yes               ,Information Technology,--            ,93.66     ,89.10 ,200     ,353545      ,231.69                    ,277.04                 ,28.23M         ,No                  ,B  ,***      ,B+                 ,33.33          ,16.67                 ,33.33           ,--                     ,16.67           ,6                 ,2.50              ,195.10M   ,26.23B ,195.10M ,38.01M            ,5.51    ,5.51      ,7.36      ,8.90        ,4.57      ,4.71      ,4.50      ,22.84                       ,0.74    ,2761.57           ,-2.96 ,-3.62                  ,+0.94                      ,+7.83                  ,+5.73                   ,+62.54               ,+73.06               ,+30.69               ,+0.88     ,94.80        ,96.38    ,2.18                   ,88.16     ,61.99    ,68.73                   ,2.17                         ,-3.17   ,-0.09,+5.46                  ,0.00                  ,+0.78                  ,+9.12                    ,+10.60               ,+10.89               ,+9.34             ,2               ,94.80     ,96.38   ,93.02       ,88.16   ,-27.11               ,3.51           ,-2.88    ,-0.10,+1.35                   ,+0.87                    ,+0.84                    ,+5.08                 ,+22.31               ,+105.97              ,+10.85               ,+2.73             ,96.38      ,96.38     ,89.30    ,82.77  ,5.10         ,78.00            ,-1.60         ,0.73              ,--                   ,17.00                    ,1.80            ,45.62        ,10.52                ,0.14     ,91.89     ,89.55     ,85.96      ,92.02     ,87.55      ,60.22                ,53.20     ,25.48                   ,22.55,96.00               ,1.66                      ,3.97           ,88.78     ,82.75      ,92.66     ,90.18     ,86.64      ,51.84     ,56.60                ,19.93         ,50.57,0.88       ,4.78           ,7.59                      ,92.79     ,87.46      ,89.60     ,57.71                ,17.01                   ,51.46   ,89.57                  ,-3.11          ,6.61                      ,-362.75   , 
UHS   ,-1.71      ,+53.10               ,122.79    ,639358    ,17.52    ,11.17B    ,72             ,+0.46                     ,49.40     ,123.14    ,0.97 ,-52.43      ,29.19                  ,3.36              ,25.11                  ,122.24                 ,Health Care Providers & Services              ,NYSE    ,UNIVERSAL HEALTH SVCS INC,Health Care Facilities               ,0.40    ,125.07        ,122.76,100     ,784799       ,987182      ,81.40                   ,64.72                  ,Yes       ,124.93,125.07,122.79,81.87                 ,800510        ,771434     ,79.81                    ,82.82                 ,No                ,Health Care           ,0.30          ,125.07    ,121.85,200     ,812923      ,109.91                    ,78.59                  ,98.12M         ,No                  ,C  ,***      ,A                  ,46.67          ,20.00                 ,33.33           ,--                     ,--              ,15                ,1.87              ,747.17M   ,9.77B  ,747.17M ,89.34M            ,7.14    ,7.14      ,6.76      ,8.09        ,5.42      ,5.14      ,4.53      ,9.43                        ,7.19    ,137.82            ,-2.28 ,-1.87                  ,+2.32                      ,+6.53                  ,+5.72                   ,+6.40                ,+204.60              ,-6.97                ,+1.17     ,125.36       ,128.49   ,14.70                  ,117.51    ,99.72    ,70.81                   ,-0.47                        ,-1.82   ,-0.14,+15.98                 ,-0.02                 ,+2.44                  ,+5.51                    ,+17.66               ,+17.08               ,+17.01            ,1               ,126.25    ,129.74  ,123.99      ,117.51  ,-22.13               ,2.28           ,-2.14    ,-0.11,+0.58                   ,+2.83                    ,+1.99                    ,+6.77                 ,+0.10                ,+97.25               ,+1.16                ,+7.50             ,128.49     ,139.77    ,123.28   ,105.22 ,3.22         ,88.00            ,-0.94         ,0.75              ,--                   ,17.52                    ,23.20           ,87.48        ,15.45                ,1.14     ,123.34    ,120.36    ,118.26     ,122.81    ,119.77     ,59.81                ,52.29     ,19.79                   ,47.57,127.17              ,-1.49                     ,14.22          ,119.05    ,121.73     ,122.21    ,120.77    ,119.86     ,53.17     ,54.21                ,13.48         ,59.87,0.85       ,9.83           ,16.30                     ,122.24    ,117.38     ,120.33    ,56.61                ,25.95                   ,65.28   ,117.31                 ,-1.02          ,11.22                     ,396.01    , 
MANH  ,-1.74      ,+48.59               ,49.70     ,351407    ,29.46    ,3.57B     ,58             ,-0.45                     ,45.07     ,50.33     ,0.09 ,-69.51      ,0.72                   ,4.30              ,14.62                  ,50.21                  ,Software                                      ,NGM/NGS ,MANHATTAN ASSOCIATES INC ,Application Software                 ,--      ,50.67         ,49.70 ,300     ,572828       ,666323      ,61.35                   ,52.74                  ,No        ,50.58 ,51.08 ,49.73 ,99.28                 ,534288        ,615483     ,65.77                    ,57.09                 ,Yes               ,Information Technology,--            ,50.67     ,49.69 ,200     ,529348      ,62.94                     ,66.38                  ,29.15M         ,No                  ,D  ,****     ,B+                 ,33.33          ,--                    ,66.67           ,--                     ,--              ,3                 ,2.33              ,124.23M   ,604.56M,124.23M ,70.4M             ,1.72    ,1.72      ,1.40      ,1.91        ,1.08      ,0.86      ,0.64      ,15.00                       ,20.55   ,200.18            ,-0.97 ,-2.35                  ,+0.92                      ,-1.49                  ,+0.50                   ,+2.85                ,+338.04              ,-18.84               ,+1.10     ,52.23        ,52.39    ,17.50                  ,48.52     ,46.11    ,99.28                   ,1.29                         ,-1.91   ,-0.09,-3.60                  ,0.00                  ,+0.50                  ,-2.85                    ,-4.45                ,-1.85                ,+68.10            ,6               ,52.39     ,55.74   ,50.62       ,48.52   ,-3.58                ,1.38           ,-0.88    ,-0.18,-0.23                   ,+0.46                    ,+0.99                    ,+0.25                 ,-8.48                ,+180.25              ,-9.67                ,+39.48            ,52.39      ,68.57     ,49.16    ,46.10  ,1.39         ,24.00            ,-0.01         ,1.27              ,--                   ,29.46                    ,33.22           ,--           ,26.58                ,5.90     ,50.13     ,50.11     ,51.56      ,50.29     ,51.64      ,52.62                ,46.86     ,25.39                   ,30.49,52.07               ,0.86                      ,-4.17          ,50.12     ,55.06      ,50.34     ,50.50     ,52.17      ,47.27     ,48.36                ,0.89          ,59.09,0.02       ,0.91           ,-4.21                     ,50.21     ,51.32      ,50.68     ,49.93                ,25.85                   ,72.04   ,48.34                  ,0.87           ,1.67                      ,317.67    , 
BC    ,-1.68      ,+39.81               ,58.53     ,728913    ,19.94    ,5.35B     ,62             ,-1.02                     ,31.35     ,60.44     ,0.06 ,-98.76      ,2.57                   ,22.02             ,17.35                  ,60.56                  ,Leisure Products                              ,NYSE    ,BRUNSWICK CORP           ,Leisure Products                     ,0.66    ,59.77         ,58.53 ,100     ,832485       ,931053      ,87.56                   ,78.29                  ,No        ,59.53 ,60.04 ,58.54 ,99.50                 ,737929        ,837391     ,98.78                    ,87.05                 ,Yes               ,Consumer Discretionary,1.10          ,59.77     ,58.49 ,300     ,724562      ,86.43                     ,100.60                 ,50.61M         ,No                  ,B  ,--       ,B                  ,66.67          ,16.67                 ,16.67           ,--                     ,--              ,18                ,1.50              ,276.00M   ,4.49B  ,276.00M ,89.53M            ,3.00    ,3.00      ,2.56      ,4.01        ,2.58      ,8.20      ,0.54      ,16.25                       ,6.15    ,311.38            ,-1.24 ,-2.70                  ,-1.30                      ,+5.70                  ,+1.11                   ,+21.82               ,+147.54              ,+36.32               ,+1.87     ,61.46        ,61.72    ,1.70                   ,58.87     ,41.19    ,97.43                   ,3.68                         ,-2.07   ,-0.24,+3.41                  ,-0.04                 ,-0.85                  ,+10.54                   ,+9.89                ,+12.52               ,+20.28            ,6               ,61.52     ,61.74   ,59.42       ,58.87   ,-17.30               ,1.51           ,-1.00    ,-0.40,-0.62                   ,-0.79                    ,-1.41                    ,+0.65                 ,+29.19               ,+85.88               ,+26.24               ,+8.58             ,61.72      ,61.74     ,59.42    ,53.95  ,1.55         ,81.00            ,-0.04         ,0.86              ,--                   ,19.94                    ,6.20            ,30.32        ,14.91                ,1.19     ,60.66     ,60.13     ,54.66      ,60.43     ,56.89      ,40.09                ,52.90     ,27.72                   ,1.24 ,61.94               ,-0.60                     ,3.23           ,59.32     ,51.85      ,60.69     ,59.39     ,56.06      ,48.73     ,55.35                ,27.35         ,33.45,0.31       ,-1.43          ,3.41                      ,60.56     ,56.43      ,58.88     ,52.77                ,15.81                   ,58.58   ,59.17                  ,-1.54          ,-1.11                     ,2412.03   , 
TJX   ,-2.11      ,+35.33               ,76.66     ,3435318   ,22.64    ,50.57B    ,185            ,-0.48                     ,32.34     ,78.47     ,0.17 ,-99.55      ,0.89                   ,-5.36             ,12.45                  ,78.54                  ,Specialty Retail                              ,NYSE    ,TJX COMPANIES INC        ,Apparel Retail                       ,1.04    ,78.33         ,76.65 ,200     ,3210319      ,3502747     ,107.01                  ,98.07                  ,Yes       ,78.31 ,78.33 ,76.66 ,91.78                 ,3167659       ,3875218    ,108.45                   ,88.65                 ,No                ,Consumer Discretionary,1.30          ,78.33     ,76.65 ,1300    ,3141603     ,97.04                     ,109.35                 ,253.59M        ,No                  ,C  ,****     ,A+                 ,53.33          ,20.00                 ,26.67           ,--                     ,--              ,30                ,1.73              ,2.30B     ,33.18B ,2.30B   ,645.59M           ,3.46    ,3.46      ,3.33      ,3.90        ,3.15      ,2.94      ,2.55      ,10.92                       ,6.93    ,141.21            ,-1.67 ,-2.63                  ,-0.27                      ,+2.06                  ,+1.61                   ,+15.83               ,+111.06              ,+3.45                ,+0.65     ,79.36        ,79.97    ,5.31                   ,77.06     ,71.50    ,99.11                   ,2.61                         ,-2.13   ,-0.02,+1.10                  ,-0.03                 ,-0.30                  ,+2.70                    ,+4.62                ,+5.62                ,+52.13            ,1               ,79.97     ,79.97   ,78.13       ,77.06   ,-5.15                ,1.67           ,-1.65    ,-0.03,-0.37                   ,-0.21                    ,-0.38                    ,+1.24                 ,+2.31                ,+77.39               ,+6.49                ,+18.86            ,79.97      ,83.64     ,78.13    ,73.25  ,1.69         ,59.00            ,-0.02         ,0.97              ,--                   ,22.64                    ,12.15           ,53.29        ,20.08                ,1.52     ,78.61     ,77.40     ,76.46      ,78.41     ,77.19      ,46.26                ,48.94     ,30.20                   ,0.45 ,79.90               ,-0.26                     ,0.68           ,77.15     ,76.93      ,78.66     ,77.78     ,77.04      ,46.63     ,52.34                ,29.24         ,30.62,0.37       ,1.33           ,2.18                      ,78.54     ,77.06      ,77.62     ,52.49                ,16.54                   ,57.82   ,77.18                  ,-1.64          ,2.86                      ,-2492.01  , 
CYTK  ,-3.83      ,+35.26               ,11.93     ,155457    ,31.92    ,538.35M   ,11             ,-0.52                     ,40.46     ,12.47     ,0.19 ,-93.42      ,--                     ,-16.65            ,17.72                  ,12.70                  ,Biotechnology                                 ,NCM     ,CYTOKINETICS INC         ,Biotechnology                        ,--      ,12.45         ,11.90 ,1400    ,317905       ,330507      ,48.90                   ,47.04                  ,No        ,12.40 ,12.40 ,11.95 ,54.21                 ,447220        ,332013     ,34.76                    ,46.82                 ,No                ,Health Care           ,--            ,12.45     ,11.93 ,1000    ,443656      ,66.07                     ,35.04                  ,4.01M          ,No                  ,C  ,--       ,C                  ,71.43          ,28.57                 ,--              ,--                     ,--              ,7                 ,1.29              ,16.45M    ,106.41M,16.45M  ,43.24M            ,0.39    ,0.39      ,-0.97     ,-2.64       ,-0.41     ,-1.24     ,-2.30     ,10.00                       ,15.46   ,837.85            ,-0.52 ,-1.12                  ,-2.00                      ,+1.40                  ,+6.41                   ,+89.53               ,+86.23               ,+35.41               ,+1.75     ,13.05        ,13.70    ,1.30                   ,11.35     ,7.13     ,100.00                  ,6.12                         ,-4.22   ,-0.05,-0.38                  ,-0.05                 ,-0.14                  ,+12.63                   ,+2.47                ,+5.76                ,+20.19            ,0               ,13.05     ,13.70   ,12.40       ,10.95   ,-4.80                ,0.48           ,-0.48    ,-0.40,-0.07                   ,-0.25                    ,-1.14                    ,+0.75                 ,+82.27               ,+87.87               ,+39.98               ,+11.53            ,13.70      ,13.70     ,12.40    ,9.80   ,0.48         ,61.00            ,0.00          ,1.37              ,--                   ,31.92                    ,5.37            ,29.02        ,--                   ,5.06     ,12.57     ,11.66     ,11.27      ,12.40     ,11.52      ,49.49                ,51.49     ,23.52                   ,6.58 ,13.47               ,0.60                      ,-1.08          ,11.63     ,10.84      ,12.66     ,11.98     ,11.36      ,50.24     ,53.54                ,9.11          ,32.02,0.30       ,0.28           ,-0.25                     ,12.70     ,11.66      ,11.88     ,53.50                ,19.59                   ,42.84   ,11.94                  ,0.43           ,1.20                      ,-877.22   , 
FLT   ,-5.34      ,+31.56               ,142.77    ,7260883   ,31.61    ,13.80B    ,270            ,+0.78                     ,23.78     ,154.13    ,-3.37,-96.10      ,9.00                   ,-34.73            ,29.61                  ,156.94                 ,IT Services                                   ,NYSE    ,FLEETCOR TECHNOLOGIES INC,Data Processing & Outsourced Services,--      ,150.15        ,142.75,100     ,2483608      ,1012136     ,292.35                  ,717.38                 ,No        ,150.82,151.76,142.82,92.31                 ,1223067       ,1046247    ,593.66                   ,693.99                ,No                ,Information Technology,--            ,150.15    ,141.88,400     ,1175924     ,410.93                    ,617.46                 ,375.29M        ,No                  ,C  ,****     ,--                 ,50.00          ,37.50                 ,12.50           ,--                     ,--              ,16                ,1.63              ,452.38M   ,1.83B  ,452.38M ,91.89M            ,4.75    ,4.75      ,3.85      ,8.24        ,4.24      ,3.36      ,2.52      ,15.73                       ,24.70   ,257.96            ,-7.38 ,-8.79                  ,-4.32                      ,-7.22                  ,-4.14                   ,+0.34                ,+290.59              ,+5.80                ,+1.29     ,152.13       ,165.37   ,24.66                  ,146.76    ,133.64   ,91.00                   ,9.13                         ,-4.92   ,+0.67,-0.88                  ,-0.09                 ,-8.37                  ,-4.59                    ,+6.10                ,+7.00                ,+15.30            ,15              ,158.00    ,171.77  ,148.99      ,146.76  ,-8.24                ,8.99           ,-8.05    ,+0.45,+1.16                   ,-6.79                    ,-5.28                    ,-6.49                 ,+1.80                ,+97.51               ,-12.84               ,+5.17             ,165.37     ,176.42    ,146.76   ,142.62 ,9.88         ,66.00            ,-0.89         ,1.36              ,--                   ,31.61                    ,--              ,81.77        ,18.22                ,7.53     ,153.27    ,158.54    ,155.60     ,155.46    ,156.54     ,32.99                ,42.43     ,40.78                   ,3.90 ,167.44              ,-13.51                    ,-5.63          ,157.06    ,157.10     ,155.81    ,157.01    ,156.35     ,37.67     ,46.09                ,63.00         ,16.32,-1.75      ,-4.92          ,2.68                      ,156.94    ,153.30     ,156.92    ,43.02                ,9.26                    ,16.20   ,146.43                 ,-20.42         ,-0.57                     ,-9163.69  , 
QUAD  ,-1.81      ,+30.74               ,24.47     ,161803    ,27.64    ,945.22M   ,28             ,+0.23                     ,50.21     ,24.34     ,-0.36,-29.12      ,10.00                  ,-10.32            ,26.28                  ,24.17                  ,Commercial Services & Supplies                ,NYSE    ,QUAD/GRAPHICS INC        ,Commercial Printing                  ,1.20    ,24.88         ,24.43 ,100     ,448796       ,300659      ,36.05                   ,53.82                  ,No        ,24.92 ,24.92 ,24.47 ,52.42                 ,387006        ,309972     ,41.81                    ,52.20                 ,No                ,Industrials           ,4.80          ,24.88     ,24.42 ,100     ,376783      ,60.73                     ,42.94                  ,10.88M         ,No                  ,B  ,--       ,--                 ,100.00         ,--                    ,--              ,--                     ,--              ,2                 ,1.00              ,44.90M    ,4.33B  ,44.90M  ,37.99M            ,0.90    ,0.90      ,-13.40    ,1.68        ,0.38      ,0.65      ,1.78      ,5.00                        ,1.04    ,191.57            ,-0.41 ,-0.73                  ,+2.96                      ,-0.89                  ,-2.87                   ,+26.24               ,+172.50              ,+11.98               ,+1.44     ,25.46        ,27.80    ,4.58                   ,21.33     ,11.83    ,90.00                   ,-2.19                        ,-1.65   ,+0.04,-2.46                  ,+0.10                 ,+0.34                  ,-3.44                    ,-6.40                ,-5.05                ,+10.38            ,0               ,25.76     ,28.40   ,24.80       ,21.33   ,-12.59               ,0.45           ,-0.45    ,+0.16,+0.06                   ,+0.72                    ,+1.39                    ,-0.73                 ,+104.66              ,+34.28               ,-3.42                ,+1.66             ,27.12      ,29.50     ,21.33    ,21.33  ,0.50         ,16.00            ,-0.05         ,1.19              ,--                   ,27.64                    ,3.35            ,236.49       ,14.85                ,0.22     ,23.88     ,25.52     ,25.69      ,24.48     ,25.36      ,54.28                ,48.02     ,27.27                   ,70.88,26.06               ,-2.03                     ,-0.66          ,25.61     ,25.81      ,23.93     ,25.15     ,25.23      ,47.20     ,48.89                ,4.91          ,79.76,-0.56      ,-1.29          ,-0.60                     ,24.17     ,25.90      ,25.26     ,48.57                ,24.72                   ,83.03   ,22.27                  ,-2.02          ,-1.12                     ,-593.99   , 
SINA  ,-1.58      ,+26.93               ,71.50     ,187335    ,24.22    ,5.17B     ,31             ,+0.46                     ,47.58     ,72.00     ,0.31 ,-59.29      ,--                     ,9.50              ,16.27                  ,71.51                  ,Internet Software & Services                  ,NGM/NGS ,SINA CORP                ,Internet Software & Services         ,--      ,72.89         ,71.50 ,100     ,644875       ,1022422     ,29.05                   ,18.32                  ,No        ,72.65 ,72.65 ,71.54 ,62.47                 ,642122        ,734963     ,29.17                    ,25.49                 ,No                ,Information Technology,--            ,72.89     ,71.50 ,1100    ,641527      ,35.81                     ,29.20                  ,46.93M         ,No                  ,NC ,--       ,--                 ,52.94          ,29.41                 ,17.65           ,--                     ,--              ,17                ,1.65              ,277.31M   ,1.03B  ,277.31M ,70.88M            ,3.01    ,3.01      ,0.40      ,2.35        ,2.63      ,0.66      ,0.47      ,20.00                       ,21.83   ,--                ,-1.39 ,-1.05                  ,+1.93                      ,+1.42                  ,+2.94                   ,+138.42              ,+17.96               ,+47.82               ,+1.21     ,73.09        ,74.18    ,7.98                   ,68.70     ,41.90    ,100.00                  ,0.62                         ,-1.91   ,-0.24,+10.36                 ,-0.01                 ,+1.63                  ,+1.99                    ,+19.90               ,+18.64               ,+10.57            ,0               ,74.09     ,79.90   ,72.13       ,68.13   ,-29.60               ,1.15           ,-1.15    ,-0.33,+0.33                   ,+1.38                    ,+2.28                    ,+2.08                 ,+61.87               ,+57.80               ,-2.32                ,+6.41             ,74.18      ,80.63     ,71.75    ,61.14  ,1.15         ,90.00            ,0.00          ,1.04              ,--                   ,24.22                    ,1.95            ,4.95         ,30.99                ,5.01     ,72.30     ,71.88     ,70.92      ,71.89     ,70.29      ,55.87                ,51.07     ,17.71                   ,40.71,73.88               ,3.05                      ,4.41           ,71.18     ,67.66      ,71.94     ,71.36     ,69.64      ,50.47     ,52.36                ,9.74          ,56.07,0.23       ,-0.17          ,4.08                      ,71.51     ,70.17      ,71.20     ,52.76                ,21.53                   ,64.06   ,69.14                  ,1.42           ,3.74                      ,826.33    , 
