Symbol,% Chg(Open),% Total Return (YTD3),Last Trade,Volume   ,P/E (ttm),Market Cap,Daily Low Count,% Chg from 5 day Avg Close,RSI 10 Day,EMA 15 Day,MACD ,Williams % R,% Chg of Range from Low,Money Flow Percent,DM Average (ADX) 14 Day,Bollinger Band®(Middle),Industry                                           ,Exchange,Description              ,Sub-Industry                                ,Dividend,Reported Close,Bid   ,Ask Size,Avg Vol 5 Day,Avg Vol 6 Mo,% Vol Over 5 Day Avg Vol,% Vol Over 6 Mo Avg Vol,In S&P 500,Open  ,High  ,Ask   ,% Held By Institutions,Avg Vol 20 Day,Avg Vol YTD,% Vol Over 20 Day Avg Vol,% Vol Over YTD Avg Vol,In S&P Mid Cap 400,Sector                ,Dividend Yield,Prev Close,Low   ,Bid Size,Avg Vol 1 Mo,% Vol Over Yesterday's Vol,% Vol Over 1 Mo Avg Vol,Avg $ Vol 5 Day,In S&P Small Cap 600,SER,S&P STARS,S&P Quality Ranking,% Recommend Buy,% Recommend Buy - Hold,% Recommend Hold,% Recommend Hold - Sell,% Recommend Sell,Recommendation Num,Recommendation Avg,Net Income,Revenue,Earnings,Shares outstanding,EPS(ttm),EPS (Yr-0),EPS (Yr-1),EPS (Latest),EPS (Yr-2),EPS (Yr-3),EPS (Yr-4),% 5 Yr Projected Growth Rate,% Margin,Sales per Employee,Change,Chg from Beg of Mo Open,% Chg from 20 day Avg Close,Chg from 6 Mo Avg Close,% Chg from YTD Avg Close,% Total Return (YTD2),% Total Return (YTD5),% Total Return (9 Mo),Beta Value,High Prev Day,High 1 Mo,High 52 Wk - Daily High,Low 20 Day,Low 52 Wk,% Chg of Range from High,[SMA 15 Day - Last Trade] (%),% Change,Gap  ,Chg from Beg of Yr Open,% Chg from 6 Day Close,Chg from 1 Mo Avg Close,% Chg from 6 Mo Avg Close,% Total Return (YTD0),% Total Return (3 Mo),% Return on Equity,Daily High Count,High 5 Day,High YTD,Low Prev Day,Low 1 Mo,Low 52 Wk - Daily Low,High-Last Trade,Chg(Open),% Gap,Chg from 5 day Avg Close,Chg from 20 day Avg Close,% Chg from 1 Mo Avg Close,Chg from YTD Avg Close,% Total Return (YTD1),% Total Return (YTD4),% Total Return (6 Mo),% Return on Assets,High 20 Day,High 52 Wk,Low 5 Day,Low YTD,Trading Range,Relative Strength,Low-Last Trade,Relative P/E Ratio,Dividend Payout Ratio,P/E Ratio (Latest Actual),Price/Book Ratio,Long Term D/E,P/E Ratio (Estimated),P/S Ratio,SMA 10 Day,SMA 50 Day,SMA 120 Day,EMA 20 Day,EMA 100 Day,RSI from Close 10 Day,RSI 50 Day,DM (DI-) Negative 14 Day,% K  ,Bollinger Band®(Top),Momentum from Close 20 Day,Momentum 60 Day,SMA 60 Day,SMA 200 Day,SMA 15 Day,EMA 50 Day,EMA 120 Day,RSI 30 Day,RSI from Close 50 Day,DM (DX) 14 Day,% D  ,MACD Signal,Momentum 40 Day,Momentum from Close 60 Day,SMA 20 Day,SMA 100 Day,EMA 60 Day,RSI from Close 30 Day,DM (DI+) Positive 14 Day,% D Slow,Bollinger Band®(Bottom),Momentum 20 Day,Momentum from Close 40 Day,Money Flow, 
AAOI  ,-3.25      ,+97.17               ,49.70     ,808690   ,28.85    ,948.28M   ,85             ,+4.03                     ,58.54     ,48.33     ,3.69 ,-62.83      ,25.42                  ,19.98             ,61.25                  ,47.91                  ,Communications Equipment                           ,NASDAQ  ,APPLIED OPTOELECTRONICS I,Communications Equipment                    ,--      ,50.77         ,49.71 ,300     ,1279797      ,648857      ,63.19                   ,124.63                 ,No        ,51.37 ,51.49 ,49.76 ,71.32                 ,1583652       ,1005986    ,51.06                    ,80.39                 ,No                ,Information Technology,--            ,50.77     ,49.09 ,100     ,1488229     ,44.22                     ,54.34                  ,62.75M         ,No                  ,C  ,--       ,--                 ,50.00          ,33.33                 ,16.67           ,--                     ,--              ,6                 ,1.67              ,31.23M    ,260.71M,31.23M  ,18.68M            ,1.76    ,1.76      ,0.65      ,3.39        ,0.28      ,-0.14     ,-3.56     ,17.50                       ,11.98   ,93.92             ,-1.07 ,+3.28                  ,+5.98                      ,+22.59                 ,+38.92                  ,+295.10              ,0.00                 ,+335.26              ,+2.81     ,50.99        ,56.14    ,4.65                   ,35.05     ,8.08     ,74.58                   ,0.94                         ,-2.11   ,+0.60,+25.99                 ,-0.03                 ,+4.52                  ,+80.19                   ,+116.60              ,+85.39               ,+15.90            ,2               ,51.55     ,56.14   ,47.70       ,35.05   ,-41.01               ,1.79           ,-1.67    ,+1.18,+1.97                   ,+2.86                    ,+9.78                    ,+14.22                ,+187.65              ,0.00                 ,+172.52              ,+10.48            ,56.14      ,56.14     ,46.61    ,21.88  ,2.40         ,100.00           ,-0.61         ,1.23              ,--                   ,28.85                    ,4.20            ,15.38        ,14.98                ,3.64     ,50.58     ,37.61     ,29.13      ,46.99     ,33.27      ,62.77                ,65.98     ,11.60                   ,37.17,57.95               ,14.98                     ,25.28          ,35.36     ,23.04      ,50.17     ,39.90     ,31.50      ,65.62     ,67.37                ,50.01         ,38.81,4.42       ,19.12          ,25.81                     ,47.91     ,30.67      ,38.20     ,67.54                ,34.82                   ,41.52   ,37.87                  ,12.43          ,20.29                     ,3868.76   , 
JWN   ,-3.14      ,-18.49               ,42.60     ,1664236  ,21.74    ,7.47B     ,116            ,+0.30                     ,35.57     ,44.39     ,-0.53,-96.74      ,9.20                   ,-8.41             ,16.40                  ,45.04                  ,Multiline Retail                                   ,NYSE    ,NORDSTROM INC            ,Department Stores                           ,1.48    ,43.92         ,42.59 ,100     ,2333948      ,3329146     ,71.31                   ,49.99                  ,Yes       ,43.98 ,44.08 ,42.60 ,64.80                 ,3923916       ,3511173    ,42.41                    ,47.40                 ,No                ,Consumer Discretionary,3.40          ,43.92     ,42.45 ,100     ,3899761     ,49.43                     ,42.68                  ,102.60M        ,No                  ,C  ,***      ,A-                 ,17.86          ,7.14                  ,60.71           ,10.71                  ,3.57            ,28                ,2.75              ,354.00M   ,14.76B ,354.00M ,170M              ,2.02    ,2.02      ,3.15      ,2.93        ,3.72      ,3.71      ,3.56      ,10.03                       ,2.40    ,--                ,-1.32 ,-4.27                  ,-2.49                      ,-6.23                  ,-2.16                   ,-38.06               ,-3.93                ,+25.49               ,+0.89     ,44.66        ,48.16    ,18.74                  ,43.37     ,35.01    ,90.80                   ,5.10                         ,-3.01   ,+0.06,-5.64                  ,-0.02                 ,-1.27                  ,-12.43                   ,-7.65                ,-15.91               ,+40.67            ,2               ,44.83     ,49.19   ,43.66       ,43.37   ,-7.44                ,1.48           ,-1.38    ,+0.14,+0.13                   ,-1.12                    ,-2.82                    ,-0.97                 ,-22.19               ,-4.32                ,-6.22                ,+4.55             ,48.16      ,62.82     ,43.37    ,42.32  ,1.63         ,3.00             ,-0.15         ,0.93              ,--                   ,21.74                    ,11.82           ,242.87       ,15.00                ,0.51     ,44.09     ,44.69     ,50.05      ,44.58     ,47.43      ,43.18                ,44.18     ,25.55                   ,3.26 ,47.55               ,-0.26                     ,-9.17          ,45.31     ,47.85      ,44.77     ,45.80     ,47.80      ,42.57     ,45.61                ,24.91         ,12.02,-0.32      ,-2.04          ,-6.92                     ,45.04     ,49.43      ,46.23     ,44.94                ,15.36                   ,15.29   ,42.53                  ,-3.09          ,0.99                      ,-3340.33  , 
FRGI  ,-3.10      ,-54.21               ,21.90     ,324122   ,36.45    ,607.60M   ,21             ,+2.77                     ,41.39     ,22.36     ,-1.22,-26.40      ,22.22                  ,12.22             ,38.66                  ,22.67                  ,Hotels Restaurants & Leisure                       ,NASDAQ  ,FIESTA RESTAURANT GROUP I,Restaurants                                 ,--      ,22.60         ,21.90 ,1900    ,521827       ,443855      ,62.11                   ,73.02                  ,No        ,22.60 ,22.60 ,21.95 ,97.53                 ,738169        ,423186     ,43.91                    ,76.59                 ,No                ,Consumer Discretionary,--            ,22.60     ,21.70 ,1500    ,685186      ,40.86                     ,47.30                  ,11.49M         ,Yes                 ,C  ,--       ,--                 ,42.86          ,--                    ,57.14           ,--                     ,--              ,7                 ,2.14              ,16.71M    ,711.77M,16.71M  ,26.89M            ,0.62    ,0.62      ,1.44      ,1.14        ,1.35      ,0.39      ,0.35      ,14.00                       ,2.35    ,58.92             ,-0.70 ,+2.01                  ,-0.31                      ,-4.08                  ,-12.24                  ,-64.91               ,0.00                 ,-21.01               ,+0.83     ,22.70        ,28.77    ,15.15                  ,19.39     ,19.40    ,77.78                   ,-3.20                        ,-3.10   ,0.00 ,-8.20                  ,+0.01                 ,-0.87                  ,-15.31                   ,-24.29               ,-30.72               ,+6.58             ,0               ,22.70     ,30.20   ,22.10       ,19.39   ,-2.30                ,0.70           ,-0.70    ,0.00 ,+0.61                   ,-0.07                    ,-3.70                    ,-3.15                 ,-35.26               ,-9.09                ,-21.42               ,+3.90             ,28.60      ,37.75     ,21.35    ,19.39  ,0.90         ,3.00             ,-0.20         ,1.55              ,--                   ,36.45                    ,4.30            ,27.67        ,19.85                ,0.85     ,21.63     ,25.47     ,26.77      ,22.82     ,25.91      ,47.67                ,41.35     ,32.72                   ,73.60,28.02               ,-5.80                     ,-7.80          ,26.18     ,25.64      ,21.20     ,24.79     ,26.16      ,38.88     ,42.61                ,29.56         ,69.60,-1.45      ,-5.10          ,-7.40                     ,22.67     ,27.01      ,25.15     ,40.79                ,17.79                   ,52.67   ,17.32                  ,-6.10          ,-4.40                     ,1101.54   , 
TLRD  ,-3.06      ,-68.51               ,14.75     ,768340   ,29.82    ,741.40M   ,46             ,+2.17                     ,21.00     ,17.72     ,-2.07,-93.93      ,11.21                  ,-37.92            ,34.25                  ,19.87                  ,Specialty Retail                                   ,NYSE    ,TAILORED BRANDS INC      ,Apparel Retail                              ,0.72    ,15.21         ,14.74 ,400     ,1989061      ,1579087     ,38.63                   ,48.66                  ,No        ,15.21 ,15.26 ,14.75 ,85.98                 ,2320537       ,1833805    ,33.11                    ,41.90                 ,No                ,Consumer Discretionary,4.70          ,15.21     ,14.68 ,1800    ,2202746     ,38.64                     ,34.88                  ,29.60M         ,Yes                 ,C  ,**       ,B-                 ,16.67          ,16.67                 ,66.67           ,--                     ,--              ,6                 ,2.50              ,24.96M    ,3.38B  ,24.96M  ,48.74M            ,0.51    ,0.51      ,-21.26    ,1.63        ,-0.01     ,1.70      ,2.55      ,16.50                       ,0.74    ,--                ,-0.46 ,-8.36                  ,-23.46                     ,-4.42                  ,-28.12                  ,-68.34               ,-55.68               ,+73.18               ,+1.47     ,15.40        ,24.11    ,13.50                  ,14.14     ,10.90    ,88.79                   ,27.79                        ,-3.06   ,0.00 ,-10.90                 ,0.00                  ,-5.25                  ,-22.53                   ,-39.75               ,+24.00               ,-24.03            ,1               ,15.40     ,26.20   ,14.95       ,14.14   ,-3.78                ,0.52           ,-0.46    ,0.00 ,+0.32                   ,-4.66                    ,-25.68                   ,-5.95                 ,-1.99                ,-50.10               ,+78.43               ,+1.15             ,24.11      ,28.76     ,14.14    ,14.14  ,0.58         ,1.00             ,-0.07         ,1.27              ,--                   ,29.82                    ,--              ,-1470.15     ,9.30                 ,0.22     ,16.64     ,20.85     ,19.96      ,18.50     ,--         ,22.51                ,--        ,42.56                   ,6.07 ,27.88               ,-7.07                     ,-13.42         ,21.65     ,17.58      ,18.84     ,20.27     ,--         ,33.94     ,50.00                ,55.63         ,9.11 ,-1.37      ,-6.00          ,-11.91                    ,19.87     ,20.77      ,20.37     ,34.83                ,12.13                   ,8.48    ,11.86                  ,-7.91          ,-5.55                     ,-15316.54 , 
SFM   ,-2.98      ,-41.79               ,21.83     ,9803233  ,26.53    ,3.01B     ,128            ,+7.91                     ,79.74     ,19.42     ,0.46 ,-21.79      ,32.97                  ,21.39             ,25.01                  ,18.91                  ,Food & Staples Retailing                           ,NASDAQ  ,SPROUTS FARMERS MARKET   ,Food Retail                                 ,--      ,22.02         ,21.83 ,800     ,7264393      ,2837288     ,134.95                  ,345.51                 ,No        ,22.50 ,23.07 ,21.84 ,93.80                 ,4257212       ,3265907    ,230.27                   ,300.17                ,Yes               ,Consumer Staples      ,--            ,22.02     ,21.22 ,900     ,4066066     ,68.72                     ,241.10                 ,151.08M        ,No                  ,F  ,***      ,--                 ,33.33          ,23.81                 ,42.86           ,--                     ,--              ,21                ,2.10              ,124.31M   ,4.05B  ,124.31M ,136.47M           ,0.83    ,0.83      ,0.83      ,0.88        ,0.70      ,0.37      ,0.16      ,12.57                       ,3.07    ,168.60            ,-0.19 ,+3.19                  ,+16.43                     ,+1.93                  ,+15.93                  ,-36.49               ,0.00                 ,-25.44               ,+0.56     ,22.15        ,22.15    ,6.93                   ,17.38     ,17.38    ,67.03                   ,-13.75                       ,-0.86   ,+0.48,+2.73                  ,+0.22                 ,+3.25                  ,+9.61                    ,+16.38               ,-7.75                ,+16.62            ,39              ,22.15     ,22.15   ,20.00       ,17.38   ,-3.84                ,1.24           ,-0.67    ,+2.18,+1.61                   ,+3.11                    ,+17.29                   ,+3.03                 ,-23.67               ,0.00                 ,-18.06               ,+8.67             ,22.15      ,30.00     ,17.76    ,17.38  ,1.85         ,9.00             ,-0.61         ,1.13              ,--                   ,26.53                    ,28.81           ,55.34        ,25.06                ,0.74     ,19.12     ,19.02     ,20.12      ,19.25     ,19.82      ,83.05                ,56.40     ,10.34                   ,78.21,21.41               ,3.36                      ,1.30           ,19.11     ,21.05      ,18.83     ,19.23     ,20.08      ,62.44     ,57.07                ,59.67         ,84.36,--         ,2.32           ,1.25                      ,18.91     ,19.92      ,19.33     ,63.59                ,40.94                   ,75.47   ,16.42                  ,2.71           ,2.30                      ,14097.36  , 
TPC   ,-2.97      ,+2.79                ,29.40     ,240147   ,15.73    ,1.49B     ,18             ,-0.95                     ,41.72     ,30.33     ,0.15 ,-89.47      ,11.54                  ,-8.19             ,9.86                   ,30.27                  ,Construction & Engineering                         ,NYSE    ,TUTOR PERINI CORP        ,Construction & Engineering                  ,--      ,30.20         ,29.35 ,900     ,379143       ,580460      ,63.34                   ,41.37                  ,No        ,30.30 ,30.55 ,29.40 ,79.10                 ,491548        ,410924     ,48.86                    ,58.44                 ,No                ,Industrials           ,--            ,30.20     ,29.25 ,300     ,467215      ,36.52                     ,51.40                  ,11.60M         ,No                  ,B  ,--       ,B-                 ,77.78          ,--                    ,22.22           ,--                     ,--              ,9                 ,1.44              ,95.82M    ,4.97B  ,95.82M  ,49.22M            ,1.92    ,1.92      ,0.91      ,2.28        ,2.20      ,1.80      ,-5.59     ,13.33                       ,1.93    ,428.60            ,-0.80 ,-1.55                  ,-0.23                      ,+4.23                  ,+1.88                   ,+36.34               ,+93.22               ,+34.62               ,+2.58     ,31.10        ,31.95    ,2.45                   ,26.75     ,14.35    ,88.46                   ,3.93                         ,-2.65   ,+0.10,+0.90                  ,-0.03                 ,-0.12                  ,+16.29                   ,+7.86                ,+16.67               ,+6.45             ,1               ,31.80     ,33.00   ,29.80       ,26.75   ,-14.90               ,1.15           ,-0.90    ,+0.33,-0.29                   ,-0.07                    ,-0.38                    ,+0.56                 ,+93.59               ,+64.31               ,+31.31               ,+2.43             ,31.95      ,33.00     ,29.25    ,26.75  ,1.30         ,70.00            ,-0.15         ,0.67              ,--                   ,15.73                    ,1.70            ,43.38        ,13.24                ,0.30     ,30.33     ,29.69     ,26.52      ,30.29     ,27.96      ,48.12                ,52.43     ,28.13                   ,10.53,32.12               ,-0.15                     ,0.65           ,29.51     ,25.24      ,30.56     ,29.57     ,27.38      ,50.36     ,53.89                ,14.69         ,38.01,0.26       ,1.60           ,1.80                      ,30.27     ,27.70      ,29.24     ,52.68                ,20.92                   ,57.90   ,28.42                  ,-0.55          ,2.65                      ,-433.32   , 
TILE  ,-2.88      ,+2.01                ,18.55     ,245185   ,23.07    ,1.23B     ,10             ,+0.75                     ,39.92     ,18.99     ,0.20 ,-100.00     ,--                     ,-14.11            ,9.70                   ,19.01                  ,Commercial Services & Supplies                     ,NASDAQ  ,INTERFACE INC            ,Office Services & Supplies                  ,0.24    ,19.15         ,18.55 ,2000    ,480637       ,526025      ,51.01                   ,46.61                  ,No        ,19.10 ,19.15 ,18.60 ,97.73                 ,597671        ,542115     ,41.02                    ,45.23                 ,No                ,Industrials           ,1.30          ,19.14     ,18.55 ,2000    ,572805      ,37.87                     ,42.80                  ,9.20M          ,Yes                 ,B  ,--       ,B-                 ,42.86          ,--                    ,42.86           ,14.29                  ,--              ,7                 ,2.29              ,54.16M    ,958.62M,54.16M  ,64.23M            ,0.83    ,0.83      ,1.10      ,1.17        ,0.37      ,0.73      ,0.09      ,14.00                       ,5.65    ,292.44            ,-0.59 ,-0.55                  ,+0.69                      ,+1.49                  ,+3.67                   ,-2.04                ,+57.40               ,+12.25               ,+1.28     ,19.25        ,19.92    ,0.78                   ,17.50     ,14.56    ,100.00                  ,3.48                         ,-3.08   ,-0.04,-0.20                  ,-0.04                 ,+0.27                  ,+8.41                    ,+3.55                ,+8.62                ,+15.86            ,1               ,19.45     ,19.92   ,18.95       ,17.50   ,-3.99                ,0.60           ,-0.55    ,-0.21,+0.14                   ,+0.13                    ,+1.44                    ,+0.68                 ,+10.34               ,+2.28                ,+7.30                ,+6.79             ,19.92      ,19.93     ,18.95    ,17.17  ,0.60         ,72.00            ,0.00          ,0.98              ,--                   ,23.07                    ,4.41            ,74.94        ,16.34                ,1.28     ,19.14     ,18.44     ,17.76      ,18.92     ,18.14      ,55.39                ,51.67     ,19.11                   ,--   ,19.99               ,1.29                      ,0.05           ,18.48     ,17.33      ,19.19     ,18.55     ,18.04      ,50.62     ,54.28                ,22.07         ,31.07,0.27       ,0.30           ,1.00                      ,19.01     ,17.99      ,18.45     ,55.08                ,12.20                   ,50.10   ,18.03                  ,0.80           ,0.94                      ,-996.34   , 
BURL  ,-2.78      ,+262.52              ,92.91     ,625281   ,31.69    ,6.70B     ,116            ,+0.71                     ,52.89     ,93.04     ,2.24 ,-42.34      ,10.88                  ,20.81             ,34.96                  ,91.99                  ,Specialty Retail                                   ,NYSE    ,BURLINGTON STORES INC    ,Apparel Retail                              ,--      ,95.38         ,92.91 ,300     ,695760       ,1103737     ,89.87                   ,56.65                  ,No        ,95.57 ,95.86 ,92.94 ,98.65                 ,1129139       ,970011     ,55.38                    ,64.46                 ,No                ,Consumer Discretionary,--            ,95.38     ,92.55 ,100     ,1077650     ,59.71                     ,58.02                  ,66.01M         ,No                  ,B  ,--       ,--                 ,56.25          ,37.50                 ,6.25            ,--                     ,--              ,16                ,1.50              ,215.87M   ,5.57B  ,215.87M ,70.22M            ,3.01    ,3.01      ,1.99      ,3.89        ,0.87      ,-0.09     ,0.05      ,16.24                       ,3.88    ,--                ,-2.47 ,+3.36                  ,+3.69                      ,+11.82                 ,+9.34                   ,+62.79               ,0.00                 ,+47.47               ,+0.54     ,95.79        ,97.94    ,2.08                   ,84.91     ,51.19    ,89.12                   ,0.83                         ,-2.59   ,+0.19,+7.74                  ,-0.01                 ,+4.24                  ,+14.15                   ,+12.54               ,+1.24                ,-290.09           ,4               ,96.10     ,97.94   ,93.01       ,84.91   ,-41.36               ,2.95           ,-2.66    ,+0.20,+0.67                   ,+3.40                    ,+4.65                    ,+8.15                 ,+73.20               ,0.00                 ,+9.59                ,+8.38             ,97.94      ,97.94     ,92.96    ,79.80  ,3.31         ,74.00            ,-0.36         ,1.35              ,--                   ,31.69                    ,--              ,-2266.21     ,24.54                ,1.20     ,94.26     ,87.40     ,83.69      ,92.20     ,85.42      ,69.18                ,57.41     ,16.73                   ,57.66,99.01               ,9.92                      ,4.79           ,87.17     ,79.69      ,93.68     ,88.86     ,84.13      ,57.87     ,60.33                ,17.40         ,70.68,2.33       ,9.74           ,8.33                      ,91.99     ,84.68      ,88.10     ,62.84                ,23.78                   ,75.17   ,84.96                  ,6.99           ,12.05                     ,3389.93   , 
CHFC  ,-2.65      ,+83.58               ,52.54     ,210295   ,24.88    ,3.84B     ,53             ,+0.93                     ,44.38     ,53.17     ,0.38 ,-71.89      ,4.03                   ,14.71             ,14.79                  ,53.43                  ,Banks                                              ,NGM/NGS ,CHEMICAL FINANCIAL CORP  ,Regional Banks                              ,1.08    ,54.00         ,52.53 ,200     ,665545       ,378403      ,31.60                   ,55.57                  ,No        ,53.97 ,53.97 ,52.57 ,76.92                 ,384324        ,375483     ,54.72                    ,56.01                 ,Yes               ,Financials            ,2.00          ,54.00     ,52.48 ,200     ,383493      ,10.09                     ,54.84                  ,35.80M         ,No                  ,C  ,--       ,B+                 ,16.67          ,16.67                 ,66.67           ,--                     ,--              ,6                 ,2.50              ,108.03M   ,532.74M,108.03M ,71.1M             ,2.17    ,2.17      ,2.39      ,3.11        ,1.97      ,--        ,1.85      ,22.10                       ,22.11   ,149.82            ,-1.46 ,-1.62                  ,+1.07                      ,+4.59                  ,+3.98                   ,+82.11               ,+171.63              ,+37.60               ,+1.19     ,54.22        ,54.97    ,1.58                   ,51.59     ,34.26    ,95.97                   ,1.53                         ,-2.70   ,-0.03,-1.85                  ,-0.01                 ,+0.59                  ,+9.29                    ,+0.18                ,+2.68                ,+6.01             ,0               ,54.53     ,54.98   ,52.99       ,51.59   ,-18.22               ,1.43           ,-1.43    ,-0.06,+0.50                   ,+0.57                    ,+1.10                    ,+2.07                 ,+56.54               ,+132.94              ,+15.83               ,+0.81             ,54.97      ,55.55     ,52.13    ,47.94  ,1.49         ,20.00            ,-0.06         ,1.06              ,--                   ,24.88                    ,2.71            ,--           ,17.39                ,7.21     ,53.11     ,51.83     ,49.98      ,53.03     ,50.66      ,61.91                ,53.35     ,21.47                   ,28.11,54.66               ,0.83                      ,-2.03          ,52.25     ,46.55      ,53.34     ,52.27     ,49.95      ,51.60     ,56.27                ,0.19          ,56.02,0.46       ,2.32           ,0.53                      ,53.43     ,51.16      ,51.99     ,56.49                ,21.38                   ,61.47   ,52.20                  ,-0.72          ,4.71                      ,846.10    , 
BIG   ,-2.64      ,+44.80               ,48.68     ,589295   ,15.06    ,2.23B     ,71             ,+1.28                     ,35.49     ,50.57     ,-0.54,-93.04      ,2.66                   ,-14.55            ,18.81                  ,51.43                  ,Multiline Retail                                   ,NYSE    ,BIG LOTS INC             ,General Merchandise Stores                  ,1.00    ,50.01         ,48.67 ,300     ,1271700      ,1052299     ,46.34                   ,56.00                  ,No        ,50.00 ,50.13 ,48.69 ,99.32                 ,1555198       ,1179116    ,37.89                    ,49.98                 ,Yes               ,Consumer Discretionary,2.00          ,50.01     ,48.64 ,100     ,1506011     ,54.29                     ,39.13                  ,62.87M         ,No                  ,C  ,****     ,B+                 ,41.18          ,5.88                  ,47.06           ,5.88                   ,--              ,17                ,2.18              ,152.83M   ,5.20B  ,152.83M ,44.56M            ,3.32    ,3.32      ,2.81      ,4.05        ,2.06      ,2.16      ,2.93      ,12.97                       ,2.94    ,--                ,-1.33 ,-3.79                  ,-2.76                      ,+0.44                  ,-1.54                   ,+4.28                ,+15.79               ,-0.64                ,+0.84     ,50.48        ,55.10    ,6.41                   ,48.20     ,41.61    ,97.34                   ,4.92                         ,-2.66   ,-0.01,-1.70                  ,-0.02                 ,-1.59                  ,+0.90                    ,+0.10                ,+1.84                ,+22.29            ,1               ,51.30     ,55.10   ,49.48       ,48.20   ,-7.03                ,1.45           ,-1.32    ,-0.02,+0.63                   ,-1.42                    ,-3.08                    ,-0.78                 ,+13.63               ,+47.44               ,+4.94                ,+9.41             ,55.10      ,56.54     ,48.20    ,47.61  ,1.49         ,18.00            ,-0.04         ,0.64              ,--                   ,15.06                    ,3.41            ,16.35        ,12.35                ,0.43     ,50.27     ,50.80     ,49.77      ,50.78     ,50.57      ,42.65                ,47.32     ,26.32                   ,6.96 ,54.53               ,-1.52                     ,-7.34          ,50.84     ,50.38      ,51.07     ,50.96     ,50.38      ,44.88     ,49.12                ,22.39         ,19.66,-0.16      ,-0.54          ,-5.65                     ,51.43     ,50.50      ,50.91     ,47.70                ,16.69                   ,19.93   ,48.33                  ,-3.43          ,0.80                      ,-3503.96  , 
QVCA  ,-2.48      ,-19.02               ,19.50     ,1266955  ,20.41    ,9.07B     ,55             ,+1.22                     ,49.42     ,19.56     ,0.11 ,-50.50      ,7.09                   ,2.20              ,19.38                  ,19.55                  ,Internet & Direct Marketing Retail                 ,NASDAQ  ,LIBERTY INTERACTV CP QVC ,Internet & Direct Marketing Retail          ,--      ,20.00         ,19.49 ,1300    ,2964193      ,3507408     ,42.74                   ,36.12                  ,No        ,19.99 ,20.02 ,19.50 ,86.63                 ,4058855       ,2948338    ,31.21                    ,42.97                 ,No                ,Consumer Discretionary,--            ,20.00     ,19.46 ,2200    ,3843478     ,36.15                     ,32.96                  ,58.71M         ,No                  ,B  ,--       ,B                  ,88.89          ,11.11                 ,--              ,--                     ,--              ,9                 ,1.11              ,511.00M   ,10.22B ,511.00M ,454.57M           ,0.98    ,0.98      ,1.33      ,1.71        ,1.06      ,0.83      ,0.85      ,11.42                       ,4.63    ,--                ,-0.50 ,+0.06                  ,+2.31                      ,+0.40                  ,+3.48                   ,-30.51               ,+35.83               ,-30.02               ,+1.25     ,20.32        ,20.88    ,7.23                   ,17.23     ,17.24    ,92.91                   ,-0.59                        ,-2.53   ,-0.01,-0.60                  ,0.00                  ,+0.47                  ,+2.02                    ,+0.10                ,-8.84                ,+10.16            ,1               ,20.51     ,20.88   ,19.88       ,17.23   ,-2.22                ,0.52           ,-0.50    ,-0.05,+0.24                   ,+0.45                    ,+2.42                    ,+0.67                 ,-19.97               ,+9.30                ,-10.65               ,+3.46             ,20.88      ,27.25     ,19.05    ,17.23  ,0.56         ,21.00            ,-0.04         ,0.87              ,--                   ,20.41                    ,--              ,128.27       ,11.67                ,0.89     ,19.57     ,19.29     ,19.65      ,19.52     ,19.88      ,59.68                ,48.49     ,26.47                   ,49.50,20.50               ,0.77                      ,-0.79          ,19.41     ,21.18      ,19.38     ,19.51     ,20.11      ,49.66     ,50.49                ,5.27          ,73.51,0.06       ,0.71           ,-0.02                     ,19.55     ,19.71      ,19.55     ,53.08                ,23.83                   ,78.29   ,18.59                  ,0.20           ,1.15                      ,1051.92   , 
