Symbol,% Chg(Open),% Total Return (YTD3),Last Trade,Volume   ,P/E (ttm),Market Cap,Daily Low Count,% Chg from 5 day Avg Close,RSI 10 Day,EMA 15 Day,MACD ,Williams % R,% Chg of Range from Low,Money Flow Percent,DM Average (ADX) 14 Day,Bollinger Band®(Middle),Industry                                      ,Exchange,Description              ,Sub-Industry                         ,Dividend,Reported Close,Bid   ,Ask Size,Avg Vol 5 Day,Avg Vol 6 Mo,% Vol Over 5 Day Avg Vol,% Vol Over 6 Mo Avg Vol,In S&P 500,Open  ,High  ,Ask   ,% Held By Institutions,Avg Vol 20 Day,Avg Vol YTD,% Vol Over 20 Day Avg Vol,% Vol Over YTD Avg Vol,In S&P Mid Cap 400,Sector                ,Dividend Yield,Prev Close,Low   ,Bid Size,Avg Vol 1 Mo,% Vol Over Yesterday's Vol,% Vol Over 1 Mo Avg Vol,Avg $ Vol 5 Day,In S&P Small Cap 600,SER,S&P STARS,S&P Quality Ranking,% Recommend Buy,% Recommend Buy - Hold,% Recommend Hold,% Recommend Hold - Sell,% Recommend Sell,Recommendation Num,Recommendation Avg,Net Income,Revenue,Earnings,Shares outstanding,EPS(ttm),EPS (Yr-0),EPS (Yr-1),EPS (Latest),EPS (Yr-2),EPS (Yr-3),EPS (Yr-4),% 5 Yr Projected Growth Rate,% Margin,Sales per Employee,Change,Chg from Beg of Mo Open,% Chg from 20 day Avg Close,Chg from 6 Mo Avg Close,% Chg from YTD Avg Close,% Total Return (YTD2),% Total Return (YTD5),% Total Return (9 Mo),Beta Value,High Prev Day,High 1 Mo,High 52 Wk - Daily High,Low 20 Day,Low 52 Wk,% Chg of Range from High,[SMA 15 Day - Last Trade] (%),% Change,Gap   ,Chg from Beg of Yr Open,% Chg from 6 Day Close,Chg from 1 Mo Avg Close,% Chg from 6 Mo Avg Close,% Total Return (YTD0),% Total Return (3 Mo),% Return on Equity,Daily High Count,High 5 Day,High YTD,Low Prev Day,Low 1 Mo,Low 52 Wk - Daily Low,High-Last Trade,Chg(Open),% Gap,Chg from 5 day Avg Close,Chg from 20 day Avg Close,% Chg from 1 Mo Avg Close,Chg from YTD Avg Close,% Total Return (YTD1),% Total Return (YTD4),% Total Return (6 Mo),% Return on Assets,High 20 Day,High 52 Wk,Low 5 Day,Low YTD,Trading Range,Relative Strength,Low-Last Trade,Relative P/E Ratio,Dividend Payout Ratio,P/E Ratio (Latest Actual),Price/Book Ratio,Long Term D/E,P/E Ratio (Estimated),P/S Ratio,SMA 10 Day,SMA 50 Day,SMA 120 Day,EMA 20 Day,EMA 100 Day,RSI from Close 10 Day,RSI 50 Day,DM (DI-) Negative 14 Day,% K  ,Bollinger Band®(Top),Momentum from Close 20 Day,Momentum 60 Day,SMA 60 Day,SMA 200 Day,SMA 15 Day,EMA 50 Day,EMA 120 Day,RSI 30 Day,RSI from Close 50 Day,DM (DX) 14 Day,% D  ,MACD Signal,Momentum 40 Day,Momentum from Close 60 Day,SMA 20 Day,SMA 100 Day,EMA 60 Day,RSI from Close 30 Day,DM (DI+) Positive 14 Day,% D Slow,Bollinger Band®(Bottom),Momentum 20 Day,Momentum from Close 40 Day,Money Flow, 
XPER  ,-2.87      ,+74.59               ,35.50     ,322397   ,32.77    ,1.81B     ,24             ,+0.63                     ,40.87     ,36.33     ,-0.99,-59.62      ,12.73                  ,8.53              ,32.90                  ,35.42                  ,Semiconductors & Semiconductor Equipment      ,NASDAQ  ,XPERI CORPORATION        ,Semiconductor Equipment              ,0.80    ,36.70         ,35.50 ,1300    ,585567       ,425338      ,55.06                   ,75.80                  ,No        ,36.55 ,36.70 ,35.55 ,95.22                 ,561490        ,455098     ,57.42                    ,70.84                 ,No                ,Information Technology,2.20          ,36.70     ,35.33 ,2600    ,615998      ,79.29                     ,52.34                  ,21.47M         ,Yes                 ,C  ,--       ,B-                 ,100.00         ,--                    ,--              ,--                     ,--              ,3                 ,1.00              ,56.09M    ,259.56M,56.09M  ,49.22M            ,1.12    ,1.12      ,2.23      ,2.05        ,3.19      ,-3.48     ,-0.58     ,22.50                       ,21.61   ,370.81            ,-1.20 ,-0.50                  ,+3.61                      ,-3.56                  ,-10.69                  ,-8.89                ,+153.13              ,+12.96               ,+0.95     ,37.20        ,40.98    ,9.25                   ,33.40     ,28.57    ,87.27                   ,0.01                         ,-3.27   ,-0.15 ,-8.70                  ,-0.04                 ,+1.08                  ,-8.84                    ,-16.52               ,-8.98                ,+10.97            ,2               ,37.90     ,45.95   ,36.04       ,33.40   ,-6.76                ,1.20           ,-1.05    ,-0.41,+0.23                   ,+1.28                    ,+3.03                    ,-4.39                 ,+25.45               ,+131.49              ,+8.03                ,+6.50             ,38.60      ,45.95     ,36.00    ,33.40  ,1.38         ,7.00             ,-0.18         ,1.42              ,--                   ,32.77                    ,--              ,113.68       ,17.87                ,6.96     ,36.24     ,40.36     ,40.55      ,36.69     ,39.41      ,49.73                ,42.93     ,28.73                   ,40.38,37.71               ,-0.20                     ,-9.30          ,41.05     ,37.51      ,35.50     ,38.83     ,39.20      ,39.74     ,44.84                ,11.82         ,59.29,-1.44      ,-9.40          ,-7.80                     ,35.42     ,41.09      ,39.18     ,42.51                ,22.66                   ,62.93   ,33.13                  ,-0.35          ,-9.10                     ,627.83    , 
FDS   ,-1.51      ,+69.26               ,165.21    ,854056   ,20.67    ,6.91B     ,42             ,+0.22                     ,19.29     ,176.03    ,-1.07,-98.52      ,8.44                   ,-26.35            ,16.62                  ,177.25                 ,Capital Markets                               ,NYSE    ,FACTSET RESEARCH SYSTEMS ,Financial Exchanges & Data           ,2.00    ,174.55        ,165.13,100     ,255509       ,319085      ,334.26                  ,267.66                 ,No        ,167.75,168.03,165.26,96.36                 ,236804        ,224162     ,360.66                   ,381.00                ,Yes               ,Financials            ,1.10          ,174.55    ,164.95,100     ,229257      ,210.98                    ,372.53                 ,44.90M         ,No                  ,F  ,***      ,A+                 ,--             ,5.56                  ,66.67           ,16.67                  ,11.11           ,18                ,3.33              ,338.82M   ,--     ,338.82M ,39.57M            ,8.45    ,8.19      ,5.71      ,7.27        ,4.92      ,4.45      ,4.12      ,10.70                       ,30.06   ,134.58            ,-9.34 ,-14.47                 ,-1.52                      ,+6.97                  ,-0.57                   ,+14.87               ,+90.44               ,+12.81               ,+0.77     ,176.74       ,182.56   ,15.61                  ,173.78    ,143.08   ,91.56                   ,7.05                         ,-5.35   ,-6.80 ,+0.15                  ,-0.06                 ,-3.70                  ,+4.16                    ,+7.10                ,+11.37               ,+65.51            ,2               ,182.56    ,183.64  ,173.78      ,173.78  ,-21.87               ,2.82           ,-2.54    ,-3.90,+0.39                   ,-2.70                    ,-2.07                    ,-1.01                 ,+19.89               ,+104.20              ,+0.51                ,+33.47            ,182.56     ,183.64    ,173.78   ,164.04 ,3.08         ,73.00            ,-0.26         ,0.90              ,--                   ,21.31                    ,--              ,57.98        ,24.00                ,--       ,176.68    ,176.49    ,167.32     ,176.47    ,172.08     ,35.79                ,44.95     ,40.68                   ,1.48 ,183.62              ,-6.91                     ,3.27           ,175.18    ,168.14     ,176.86    ,175.33    ,171.11     ,38.87     ,51.87                ,44.71         ,12.55,0.14       ,-7.73          ,11.83                     ,177.25    ,169.69     ,174.60    ,49.35                ,15.54                   ,22.73   ,170.88                 ,-12.69         ,1.07                      ,-1046.24  , 
SMI   ,-0.91      ,+68.89               ,6.56      ,206653   ,19.12    ,5.97B     ,10             ,-0.18                     ,40.50     ,6.66      ,-0.06,-79.17      ,30.00                  ,16.32             ,15.66                  ,6.64                   ,Semiconductors & Semiconductor Equipment      ,NYSE    ,SEMICONDUCTOR MFG INTL CO,Semiconductors                       ,--      ,6.56          ,6.56  ,1000    ,142891       ,215196      ,144.62                  ,96.03                  ,No        ,6.62  ,6.63  ,6.57  ,18.89                 ,130344        ,292396     ,158.54                   ,70.68                 ,No                ,Information Technology,--            ,6.56      ,6.53  ,200     ,132585      ,200.03                    ,155.86                 ,938.00K        ,No                  ,-- ,****     ,--                 ,50.00          ,25.00                 ,--              ,25.00                  ,--              ,4                 ,2.00              ,222.32M   ,2.24B  ,222.32M ,4.65B             ,0.34    ,0.31      ,0.22      ,0.09        ,0.27      ,0.04      ,-0.47     ,19.20                       ,11.33   ,166.15            ,0.00  ,-0.03                  ,-1.26                      ,-0.0267                ,-5.22                   ,+50.34               ,+169.26              ,+56.80               ,+0.65     ,6.56         ,6.94     ,1.11                   ,6.46      ,3.84     ,70.00                   ,1.62                         ,0.00    ,+0.06 ,-0.88                  ,-0.01                 ,-0.0891                ,-0.40                    ,-13.91               ,-1.79                ,+7.52             ,1               ,6.80      ,7.63    ,6.47        ,6.46    ,-2.69                ,0.07           ,-0.06    ,+0.91,-0.012                  ,-0.084                   ,-1.34                    ,-0.3616               ,+49.32               ,+117.55              ,+21.22               ,+3.56             ,6.94       ,7.74      ,6.47     ,6.46   ,0.10         ,22.00            ,-0.03         ,0.83              ,--                   ,21.29                    ,1.62            ,21.70        ,75.65                ,13.63    ,6.70      ,6.84      ,6.69       ,6.68      ,6.60       ,40.50                ,49.48     ,37.60                   ,20.83,6.90                ,-0.15                     ,-1.00          ,6.93      ,5.91       ,6.67      ,6.76      ,6.51       ,46.43     ,49.48                ,15.00         ,21.53,-0.06      ,-0.38          ,-0.45                     ,6.64      ,6.82       ,6.75      ,46.43                ,27.79                   ,23.38   ,6.39                   ,-0.01          ,-0.39                     ,293.95    , 
HL    ,-1.34      ,+63.73               ,5.14      ,2850623  ,29.18    ,2.06B     ,18             ,+1.60                     ,46.60     ,5.15      ,-0.19,-18.46      ,29.41                  ,-6.06             ,34.03                  ,5.05                   ,Metals & Mining                               ,NYSE    ,HECLA MINING CO          ,Silver                               ,0.01    ,5.21          ,5.13  ,13400   ,5631329      ,10232399    ,50.62                   ,27.86                  ,No        ,5.21  ,5.26  ,5.14  ,58.50                 ,6828116       ,6919360    ,41.75                    ,41.20                 ,No                ,Materials             ,0.20          ,5.21      ,5.09  ,19300   ,7082691     ,60.26                     ,40.25                  ,28.89M         ,No                  ,B  ,--       ,B-                 ,11.11          ,11.11                 ,66.67           ,11.11                  ,--              ,9                 ,2.78              ,69.55M    ,645.96M,69.55M  ,395.44M           ,0.18    ,0.18      ,-0.23     ,0.13        ,0.05      ,-0.08     ,0.05      ,1.00                        ,10.77   ,462.72            ,-0.07 ,-0.36                  ,+3.25                      ,-0.6258                ,-10.42                  ,+54.73               ,+12.51               ,+37.55               ,+0.42     ,5.24         ,6.26     ,2.38                   ,4.61      ,2.46     ,70.59                   ,-2.76                        ,-1.34   ,0.00  ,-0.16                  ,0.00                  ,+0.0809                ,-10.72                   ,-0.52                ,-8.22                ,+4.93             ,4               ,5.24      ,6.78    ,5.05        ,4.61    ,-2.63                ,0.12           ,-0.07    ,0.00 ,+0.082                  ,+0.164                   ,+1.58                    ,-0.606                ,+88.45               ,+26.51               ,+0.04                ,+3.03             ,5.75       ,7.64      ,5.01     ,4.61   ,0.17         ,23.00            ,-0.05         ,1.26              ,--                   ,29.18                    ,1.40            ,34.25        ,40.28                ,3.19     ,5.11      ,5.82      ,5.84       ,5.22      ,5.68       ,49.99                ,45.86     ,21.24                   ,81.54,5.45                ,-0.37                     ,-0.35          ,5.80      ,5.84       ,5.00      ,5.55      ,5.67       ,43.67     ,46.35                ,18.53         ,80.51,-0.25      ,-1.15          ,-0.05                     ,5.05      ,5.88       ,5.60      ,44.51                ,14.60                   ,77.06   ,4.64                   ,-0.44          ,-1.13                     ,-5182.52  , 
UHS   ,-0.91      ,+63.50               ,124.20    ,526470   ,17.64    ,11.25B    ,60             ,+3.32                     ,59.22     ,121.82    ,0.55 ,-39.07      ,42.20                  ,-1.46             ,23.28                  ,122.27                 ,Health Care Providers & Services              ,NYSE    ,UNIVERSAL HEALTH SVCS INC,Health Care Facilities               ,0.40    ,125.97        ,124.15,100     ,1098259      ,994767      ,47.94                   ,52.92                  ,Yes       ,125.34,125.46,124.23,81.33                 ,866514        ,770281     ,60.76                    ,68.35                 ,No                ,Health Care           ,0.30          ,125.97    ,123.28,200     ,850496      ,24.23                     ,61.90                  ,134.31M        ,No                  ,C  ,***      ,A                  ,37.50          ,18.75                 ,43.75           ,--                     ,--              ,16                ,2.06              ,747.17M   ,9.77B  ,747.17M ,89.34M            ,7.14    ,7.14      ,6.76      ,8.00        ,5.42      ,5.14      ,4.53      ,9.21                        ,7.19    ,137.82            ,-1.77 ,-4.61                  ,+3.03                      ,+7.50                  ,+7.01                   ,+2.22                ,+195.03              ,-6.64                ,+1.12     ,128.49       ,129.74   ,14.31                  ,117.51    ,99.72    ,57.80                   ,-2.25                        ,-1.41   ,-0.63 ,+17.39                 ,+0.05                 ,+3.27                  ,+6.33                    ,+18.51               ,+2.18                ,+17.01            ,2               ,128.49    ,129.74  ,122.62      ,117.51  ,-23.56               ,1.26           ,-1.14    ,-0.50,+4.05                   ,+3.70                    ,+2.67                    ,+8.25                 ,+3.70                ,+97.02               ,+4.37                ,+7.50             ,129.74     ,139.77    ,117.51   ,105.22 ,2.18         ,83.00            ,-0.92         ,0.76              ,--                   ,17.64                    ,23.36           ,87.48        ,15.74                ,1.15     ,120.94    ,119.16    ,118.09     ,121.66    ,119.25     ,67.10                ,53.74     ,15.80                   ,60.93,127.33              ,-0.68                     ,17.80          ,117.64    ,121.92     ,121.40    ,119.90    ,119.43     ,55.99     ,55.18                ,37.62         ,63.27,0.51       ,11.45          ,19.83                     ,122.27    ,117.27     ,119.54    ,58.59                ,34.86                   ,45.61   ,117.20                 ,-1.40          ,13.04                     ,-165.00   , 
OR    ,-3.80      ,+63.45               ,11.13     ,401320   ,38.14    ,1.23B     ,48             ,+1.91                     ,49.91     ,11.15     ,0.07 ,-38.35      ,13.73                  ,-17.33            ,17.01                  ,10.98                  ,Metals & Mining                               ,NYSE    ,OSISKO GOLD ROYALTIES    ,Gold                                 ,0.12    ,11.51         ,11.12 ,800     ,608543       ,274587      ,65.95                   ,146.15                 ,No        ,11.57 ,11.57 ,11.13 ,78.99                 ,639367        ,388335     ,62.77                    ,103.34                ,No                ,Materials             ,1.00          ,11.51     ,11.06 ,500     ,616304      ,86.47                     ,65.12                  ,6.89M          ,No                  ,NC ,--       ,--                 ,46.67          ,40.00                 ,13.33           ,--                     ,--              ,15                ,1.67              ,31.58M    ,47.28M ,31.58M  ,106.56M           ,0.30    ,0.30      ,0.24      ,0.32        ,27.46     ,-7.85     ,--        ,4.83                        ,50.69   ,--                ,-0.38 ,+0.29                  ,+4.82                      ,+1.00                  ,+4.47                   ,-17.59               ,-2.84                ,-6.65                ,+0.12     ,11.54        ,11.64    ,3.17                   ,10.31     ,8.88     ,86.27                   ,-0.86                        ,-3.30   ,+0.06 ,+1.38                  ,-0.02                 ,+0.53                  ,+9.49                    ,+18.42               ,+12.39               ,+3.94             ,0               ,11.64     ,12.07   ,11.24       ,10.31   ,-2.18                ,0.44           ,-0.44    ,+0.52,+0.22                   ,+0.53                    ,+4.84                    ,+0.49                 ,+16.40               ,+78.53               ,-2.17                ,+3.39             ,11.64      ,14.74     ,10.99    ,9.64   ,0.51         ,94.00            ,-0.07         ,1.65              ,--                   ,38.14                    ,1.50            ,3.77         ,35.66                ,25.94    ,11.25     ,11.11     ,10.46      ,11.13     ,10.88      ,60.91                ,51.35     ,18.23                   ,61.65,11.65               ,0.71                      ,1.22           ,11.00     ,11.28      ,11.03     ,10.98     ,10.90      ,51.71     ,53.54                ,7.18          ,72.68,0.03       ,0.32           ,2.09                      ,10.98     ,10.49      ,10.94     ,55.47                ,21.05                   ,73.85   ,10.31                  ,0.15           ,0.73                      ,-1847.72  , 
BABY  ,-0.84      ,+58.89               ,38.23     ,104143   ,29.92    ,1.27B     ,10             ,-0.12                     ,51.01     ,38.26     ,0.39 ,-48.72      ,40.74                  ,9.89              ,11.77                  ,37.94                  ,Health Care Equipment & Supplies              ,NCM     ,NATUS MEDICAL INC        ,Health Care Equipment                ,--      ,38.60         ,38.20 ,200     ,257736       ,435818      ,40.41                   ,23.90                  ,No        ,38.55 ,38.63 ,38.25 ,93.31                 ,245432        ,429587     ,42.43                    ,24.24                 ,No                ,Health Care           ,--            ,38.60     ,37.95 ,600     ,242193      ,46.25                     ,43.00                  ,9.97M          ,Yes                 ,B  ,--       ,B                  ,50.00          ,25.00                 ,25.00           ,--                     ,--              ,4                 ,1.75              ,42.59M    ,381.89M,42.59M  ,32.87M            ,1.29    ,1.29      ,1.14      ,1.79        ,--        ,0.75      ,0.13      ,18.50                       ,11.15   ,329.22            ,-0.38 ,+0.68                  ,+1.73                      ,-0.06                  ,+3.11                   ,+0.84                ,+237.61              ,+14.52               ,+1.06     ,39.40        ,39.75    ,5.77                   ,36.62     ,29.54    ,59.26                   ,-0.24                        ,-0.97   ,-0.05 ,+3.12                  ,-0.01                 ,+0.71                  ,-0.15                    ,+10.92               ,-7.09                ,+10.54            ,1               ,39.75     ,39.75   ,38.25       ,36.62   ,-8.41                ,0.40           ,-0.32    ,-0.13,-0.05                   ,+0.66                    ,+1.86                    ,+1.16                 ,+6.44                ,+191.51              ,-4.84                ,+7.55             ,39.75      ,44.39     ,37.45    ,33.54  ,0.68         ,83.00            ,-0.28         ,1.30              ,--                   ,29.92                    ,5.51            ,33.54        ,21.53                ,3.32     ,38.62     ,37.58     ,38.36      ,38.11     ,37.93      ,55.61                ,50.58     ,21.03                   ,51.28,39.44               ,0.50                      ,3.44           ,37.40     ,38.71      ,38.14     ,37.77     ,38.00      ,51.58     ,51.31                ,3.53          ,68.85,0.34       ,-0.07          ,4.15                      ,37.94     ,37.95      ,37.77     ,52.92                ,22.57                   ,72.97   ,36.44                  ,1.21           ,-0.50                     ,335.72    , 
MKC   ,-1.26      ,+58.71               ,98.74     ,938004   ,27.47    ,12.69B    ,50             ,+0.62                     ,36.01     ,100.53    ,0.87 ,-88.22      ,18.35                  ,10.97             ,32.76                  ,100.46                 ,Food Products                                 ,NYSE    ,MCCORMICK & CO INC       ,Packaged Foods & Meats               ,1.88    ,101.36        ,98.71 ,300     ,641003       ,738864      ,146.33                  ,126.95                 ,Yes       ,100.00,100.92,98.75 ,76.54                 ,627521        ,776561     ,149.48                   ,120.79                ,No                ,Consumer Staples      ,1.90          ,101.36    ,98.25 ,400     ,645749      ,107.67                    ,145.26                 ,64.94M         ,No                  ,C  ,****     ,A+                 ,7.14           ,7.14                  ,64.29           ,21.43                  ,--              ,14                ,3.00              ,472.30M   ,4.41B  ,472.30M ,125.19M           ,3.69    ,3.69      ,3.11      ,4.08        ,3.34      ,2.91      ,3.04      ,8.60                        ,10.71   ,420.14            ,-2.62 ,+0.40                  ,+0.90                      ,+6.22                  ,+4.75                   ,+39.66               ,+114.13              ,+2.78                ,+0.49     ,101.52       ,102.41   ,6.92                   ,97.52     ,88.64    ,81.65                   ,2.16                         ,-2.58   ,-1.36 ,+4.98                  ,-0.03                 ,+1.10                  ,+6.54                    ,+8.60                ,+8.46                ,+28.65            ,1               ,102.41    ,102.41  ,100.49      ,97.36   ,-9.61                ,2.18           ,-1.26    ,-1.34,+0.62                   ,+0.90                    ,+1.10                    ,+4.60                 ,+6.75                ,+51.47               ,-2.54                ,+10.37            ,102.41     ,107.84    ,100.49   ,89.65  ,2.67         ,74.00            ,-0.49         ,1.19              ,--                   ,27.47                    ,--              ,64.34        ,24.82                ,2.88     ,101.27    ,97.78     ,94.96      ,100.22    ,96.89      ,62.68                ,53.01     ,25.52                   ,11.78,102.70              ,3.86                      ,5.07           ,96.74     ,97.46      ,100.87    ,98.26     ,96.67      ,52.57     ,57.88                ,17.47         ,49.44,1.18       ,3.26           ,8.57                      ,100.46    ,95.00      ,97.82     ,61.60                ,17.93                   ,62.19   ,98.21                  ,0.32           ,5.48                      ,1014.81   , 
AEE   ,-1.57      ,+55.24               ,55.06     ,3714640  ,20.91    ,13.60B    ,97             ,+0.31                     ,51.05     ,55.16     ,0.59 ,-48.87      ,10.97                  ,-6.34             ,29.24                  ,54.93                  ,Multi-Utilities                               ,NYSE    ,AMEREN CORP              ,Multi-Utilities                      ,1.76    ,56.05         ,55.06 ,200     ,1460599      ,1444232     ,254.32                  ,257.21                 ,Yes       ,55.94 ,56.44 ,55.07 ,71.58                 ,1489355       ,1337847    ,249.41                   ,277.66                ,No                ,Utilities             ,3.10          ,56.05     ,54.89 ,400     ,1523269     ,342.89                    ,243.86                 ,81.72M         ,No                  ,C  ,*        ,B                  ,25.00          ,8.33                  ,58.33           ,8.33                   ,--              ,12                ,2.50              ,659.00M   ,5.87B  ,659.00M ,242.64M           ,2.68    ,2.68      ,2.59      ,2.77        ,2.40      ,1.19      ,-4.01     ,6.10                        ,11.13   ,680.03            ,-0.99 ,+1.03                  ,+2.04                      ,+4.71                  ,+4.92                   ,+45.18               ,+117.69              ,+13.27               ,+0.39     ,56.57        ,56.57    ,-0.93                  ,53.48     ,46.29    ,89.03                   ,-0.22                        ,-1.77   ,-0.11 ,+2.47                  ,-0.01                 ,+1.18                  ,+9.17                    ,+7.72                ,+12.34               ,+9.38             ,39              ,56.57     ,56.57   ,55.97       ,53.48   ,-8.60                ,1.38           ,-0.88    ,-0.20,+0.17                   ,+1.12                    ,+2.16                    ,+2.63                 ,+18.05               ,+92.10               ,+12.61               ,+2.73             ,56.57      ,55.51     ,54.61    ,51.35  ,1.55         ,70.00            ,-0.17         ,0.91              ,--                   ,20.91                    ,2.04            ,91.03        ,20.24                ,2.32     ,55.38     ,53.66     ,51.51      ,54.94     ,52.69      ,68.09                ,56.34     ,17.62                   ,51.13,56.34               ,1.76                      ,2.50           ,53.43     ,51.33      ,54.94     ,53.88     ,52.34      ,56.86     ,59.44                ,16.82         ,74.68,0.56       ,3.37           ,4.23                      ,54.93     ,52.14      ,53.58     ,62.52                ,24.75                   ,83.44   ,53.52                  ,0.37           ,4.23                      ,-1529.52  , 
NNN   ,-0.78      ,+47.22               ,43.29     ,723244   ,31.57    ,6.41B     ,34             ,-0.34                     ,41.28     ,43.74     ,-0.14,-51.16      ,52.70                  ,0.29              ,12.13                  ,43.67                  ,Equity Real Estate Investment Trusts (REITs)  ,NYSE    ,NATIONAL RETAIL PROPERTIE,Retail REITs                         ,1.82    ,43.56         ,43.27 ,300     ,833398       ,1182715     ,86.78                   ,61.15                  ,No        ,43.63 ,43.64 ,43.29 ,90.96                 ,925591        ,1077265    ,78.14                    ,67.14                 ,Yes               ,Real Estate           ,4.20          ,43.56     ,42.90 ,100     ,917602      ,80.28                     ,78.82                  ,36.57M         ,No                  ,C  ,****     ,B+                 ,41.18          ,5.88                  ,47.06           ,--                     ,5.88            ,17                ,2.24              ,239.51M   ,--     ,239.51M ,147.24M           ,1.38    ,1.38      ,1.20      ,1.36        ,1.24      ,1.10      ,1.11      ,5.14                        ,44.88   ,8209.95           ,-0.27 ,-1.74                  ,-0.25                      ,-1.20                  ,-1.67                   ,+14.47               ,+103.97              ,+2.78                ,+0.43     ,44.52        ,46.34    ,9.96                   ,42.03     ,39.86    ,47.30                   ,0.29                         ,-0.62   ,+0.07 ,-1.03                  ,-0.02                 ,-0.41                  ,-2.67                    ,-0.41                ,+7.11                ,+8.31             ,1               ,44.52     ,46.34   ,43.41       ,42.03   ,-3.04                ,0.35           ,-0.34    ,+0.16,-0.15                   ,-0.11                    ,-0.93                    ,-0.74                 ,-0.39                ,+47.27               ,-7.82                ,+4.06             ,45.90      ,53.60     ,43.41    ,41.91  ,0.74         ,48.00            ,-0.39         ,1.37              ,--                   ,31.57                    ,2.19            ,59.02        ,32.15                ,--       ,43.86     ,44.12     ,44.11      ,43.80     ,44.47      ,45.13                ,47.22     ,22.43                   ,48.84,45.18               ,-2.51                     ,-0.30          ,44.28     ,46.70      ,43.42     ,44.00     ,44.65      ,46.64     ,47.82                ,9.84          ,59.30,-0.15      ,0.70           ,0.83                      ,43.67     ,43.60      ,44.07     ,47.72                ,18.42                   ,66.24   ,42.16                  ,-1.95          ,0.36                      ,38.18     , 
PAAS  ,-1.96      ,+42.56               ,17.53     ,1126053  ,27.11    ,2.73B     ,56             ,+0.41                     ,50.28     ,17.47     ,-0.13,-34.22      ,29.50                  ,0.04              ,24.15                  ,17.01                  ,Metals & Mining                               ,NGM/NGS ,PAN AMERICAN SILVER CORP ,Silver                               ,0.10    ,17.84         ,17.53 ,500     ,2098129      ,2303119     ,53.67                   ,48.89                  ,No        ,17.88 ,17.91 ,17.54 ,55.74                 ,2126442       ,1975461    ,52.95                    ,57.00                 ,No                ,Materials             ,0.60          ,17.84     ,17.37 ,500     ,2136298     ,57.14                     ,52.71                  ,37.46M         ,No                  ,NC ,--       ,B-                 ,25.00          ,41.67                 ,33.33           ,--                     ,--              ,12                ,2.08              ,101.82M   ,774.78M,101.82M ,153.11M           ,0.66    ,0.66      ,-1.49     ,0.53        ,-3.60     ,-2.96     ,0.49      ,4.00                        ,12.92   ,192.40            ,-0.31 ,-0.17                  ,+4.89                      ,+0.67                  ,-2.06                   ,+89.65               ,-8.71                ,+27.28               ,+0.44     ,17.98        ,19.43    ,3.68                   ,15.80     ,9.63     ,70.50                   ,-2.59                        ,-1.74   ,+0.04 ,+2.39                  ,-0.02                 ,+0.69                  ,+3.89                    ,+18.54               ,+6.67                ,+7.56             ,3               ,18.43     ,21.29   ,17.37       ,15.80   ,-7.74                ,0.38           ,-0.35    ,+0.22,+0.07                   ,+0.83                    ,+4.02                    ,-0.38                 ,+64.70               ,+18.04               ,+3.31                ,+5.64             ,18.43      ,21.59     ,17.37    ,15.14  ,0.54         ,93.00            ,-0.16         ,1.17              ,--                   ,27.11                    ,1.96            ,4.33         ,33.65                ,3.53     ,17.54     ,18.45     ,17.13      ,17.53     ,17.53      ,54.95                ,49.97     ,18.97                   ,65.78,18.44               ,0.11                      ,1.82           ,18.15     ,17.49      ,17.08     ,17.74     ,17.39      ,49.15     ,50.76                ,1.24          ,69.07,-0.30      ,-1.16          ,3.13                      ,17.01     ,17.36      ,17.72     ,50.50                ,19.45                   ,73.60   ,15.57                  ,-0.42          ,-1.00                     ,11.30     , 
