Symbol,% Chg(Open),% Total Return (YTD3),Last Trade,Volume    ,P/E (ttm),Market Cap,Daily Low Count,% Chg from 5 day Avg Close,RSI 10 Day,EMA 15 Day,MACD ,Williams % R,% Chg of Range from Low,Money Flow Percent,DM Average (ADX) 14 Day,Bollinger Band®(Middle),Industry                                      ,Exchange,Description              ,Sub-Industry                         ,Dividend,Reported Close,Bid   ,Ask Size,Avg Vol 5 Day,Avg Vol 6 Mo,% Vol Over 5 Day Avg Vol,% Vol Over 6 Mo Avg Vol,In S&P 500,Open  ,High  ,Ask   ,% Held By Institutions,Avg Vol 20 Day,Avg Vol YTD,% Vol Over 20 Day Avg Vol,% Vol Over YTD Avg Vol,In S&P Mid Cap 400,Sector                    ,Dividend Yield,Prev Close,Low   ,Bid Size,Avg Vol 1 Mo,% Vol Over Yesterday's Vol,% Vol Over 1 Mo Avg Vol,Avg $ Vol 5 Day,In S&P Small Cap 600,SER,S&P STARS,S&P Quality Ranking,% Recommend Buy,% Recommend Buy - Hold,% Recommend Hold,% Recommend Hold - Sell,% Recommend Sell,Recommendation Num,Recommendation Avg,Net Income,Revenue,Earnings,Shares outstanding,EPS(ttm),EPS (Yr-0),EPS (Yr-1),EPS (Latest),EPS (Yr-2),EPS (Yr-3),EPS (Yr-4),% 5 Yr Projected Growth Rate,% Margin,Sales per Employee,Change ,Chg from Beg of Mo Open,% Chg from 20 day Avg Close,Chg from 6 Mo Avg Close,% Chg from YTD Avg Close,% Total Return (YTD2),% Total Return (YTD5),% Total Return (9 Mo),Beta Value,High Prev Day,High 1 Mo,High 52 Wk - Daily High,Low 20 Day,Low 52 Wk,% Chg of Range from High,[SMA 15 Day - Last Trade] (%),% Change,Gap    ,Chg from Beg of Yr Open,% Chg from 6 Day Close,Chg from 1 Mo Avg Close,% Chg from 6 Mo Avg Close,% Total Return (YTD0),% Total Return (3 Mo),% Return on Equity,Daily High Count,High 5 Day,High YTD,Low Prev Day,Low 1 Mo,Low 52 Wk - Daily Low,High-Last Trade,Chg(Open),% Gap ,Chg from 5 day Avg Close,Chg from 20 day Avg Close,% Chg from 1 Mo Avg Close,Chg from YTD Avg Close,% Total Return (YTD1),% Total Return (YTD4),% Total Return (6 Mo),% Return on Assets,High 20 Day,High 52 Wk,Low 5 Day,Low YTD,Trading Range,Relative Strength,Low-Last Trade,Relative P/E Ratio,Dividend Payout Ratio,P/E Ratio (Latest Actual),Price/Book Ratio,Long Term D/E,P/E Ratio (Estimated),P/S Ratio,SMA 10 Day,SMA 50 Day,SMA 120 Day,EMA 20 Day,EMA 100 Day,RSI from Close 10 Day,RSI 50 Day,DM (DI-) Negative 14 Day,% K  ,Bollinger Band®(Top),Momentum from Close 20 Day,Momentum 60 Day,SMA 60 Day,SMA 200 Day,SMA 15 Day,EMA 50 Day,EMA 120 Day,RSI 30 Day,RSI from Close 50 Day,DM (DX) 14 Day,% D  ,MACD Signal,Momentum 40 Day,Momentum from Close 60 Day,SMA 20 Day,SMA 100 Day,EMA 60 Day,RSI from Close 30 Day,DM (DI+) Positive 14 Day,% D Slow,Bollinger Band®(Bottom),Momentum 20 Day,Momentum from Close 40 Day,Money Flow, 
NEE   ,-1.57      ,+54.32               ,128.00    ,1935946   ,20.89    ,61.12B    ,191            ,-0.15                     ,37.04     ,130.53    ,0.83 ,-96.70      ,6.52                   ,-23.62            ,37.49                  ,130.67                 ,Electric Utilities                            ,NYSE    ,NEXTERA ENERGY INC       ,Electric Utilities                   ,3.93    ,130.55        ,127.97,200     ,1501352      ,2186332     ,128.95                  ,88.55                  ,Yes       ,130.04,130.58,128.01,79.26                 ,1824574       ,1786407    ,106.10                   ,108.37                ,No                ,Utilities                 ,3.00          ,130.55    ,127.82,100     ,1864002     ,174.93                    ,103.86                 ,197.47M        ,No                  ,D  ,***      ,A                  ,52.63          ,31.58                 ,10.53           ,5.26                   ,--              ,19                ,1.68              ,3.01B     ,16.16B ,3.01B   ,468.17M           ,6.25    ,6.25      ,6.06      ,6.62        ,5.60      ,4.47      ,4.56      ,6.74                        ,18.03   ,1098.98           ,-2.55  ,-1.56                  ,-0.09                      ,+7.80                  ,+3.88                   ,+34.47               ,+157.40              ,+11.51               ,+0.28     ,131.03       ,133.28   ,2.70                   ,128.71    ,110.49   ,93.48                   ,2.24                         ,-1.95   ,-0.51  ,+8.46                  ,-0.03                 ,-0.21                  ,+6.35                    ,+10.10               ,+15.54               ,+12.81            ,3               ,133.28    ,133.28  ,130.22      ,128.61  ,-17.33               ,2.58           ,-2.04    ,-0.39 ,-0.19                   ,-0.12                    ,-0.16                    ,+4.87                 ,+15.44               ,+96.90               ,+9.96                ,+3.48             ,133.28     ,133.28    ,130.22   ,117.33 ,2.76         ,80.00            ,-0.18         ,0.90              ,--                   ,20.89                    ,2.74            ,109.82       ,19.72                ,3.78     ,131.02    ,127.16    ,122.68     ,130.25    ,125.15     ,49.80                ,53.12     ,21.87                   ,3.30 ,133.00              ,1.14                      ,9.28           ,125.83    ,123.85     ,130.87    ,127.67    ,124.55     ,51.83     ,56.23                ,10.80         ,31.72,1.31       ,5.38           ,11.09                     ,130.67    ,122.34     ,126.97    ,57.19                ,17.60                   ,48.55   ,128.33                 ,-2.94          ,6.83                      ,-6427.06  , 
BGS   ,-1.86      ,+51.18               ,40.93     ,343520    ,24.10    ,2.77B     ,23             ,+1.57                     ,44.16     ,41.26     ,-0.73,-38.97      ,5.71                   ,-0.31             ,37.86                  ,41.21                  ,Food Products                                 ,NYSE    ,B&G FOODS INC            ,Packaged Foods & Meats               ,1.86    ,41.70         ,40.90 ,700     ,689497       ,637825      ,49.82                   ,53.86                  ,No        ,41.70 ,41.75 ,40.95 ,88.06                 ,785790        ,628679     ,43.72                    ,54.64                 ,No                ,Consumer Staples          ,4.50          ,41.70     ,40.88 ,400     ,809687      ,53.83                     ,42.43                  ,28.23M         ,Yes                 ,D  ,--       ,A-                 ,--             ,18.18                 ,81.82           ,--                     ,--              ,11                ,2.82              ,109.42M   ,1.39B  ,109.42M ,66.47M            ,1.73    ,1.73      ,1.22      ,2.19        ,0.76      ,0.98      ,1.20      ,7.00                        ,7.87    ,537.16            ,-0.78  ,-1.82                  ,+1.18                      ,-2.66                  ,-4.30                   ,+50.98               ,+117.88              ,+1.68                ,+0.02     ,41.70        ,43.25    ,11.09                  ,38.85     ,31.81    ,94.29                   ,0.23                         ,-1.86   ,0.00   ,-2.82                  ,+0.01                 ,+0.30                  ,-6.00                    ,-3.72                ,+0.36                ,+17.60            ,1               ,41.70     ,47.75   ,40.75       ,38.85   ,-9.07                ,0.83           ,-0.78    ,0.00  ,+0.65                   ,+0.49                    ,+0.71                    ,-1.88                 ,+25.45               ,+58.84               ,-8.76                ,+3.92             ,42.75      ,52.84     ,40.04    ,38.85  ,0.88         ,15.00            ,-0.05         ,1.04              ,--                   ,24.10                    ,--              ,218.32       ,19.03                ,1.99     ,40.84     ,43.42     ,43.83      ,41.54     ,43.51      ,51.76                ,45.04     ,25.20                   ,61.03,42.70               ,-0.90                     ,-2.33          ,43.54     ,45.43      ,41.02     ,42.71     ,43.62      ,43.48     ,46.40                ,26.36         ,72.79,-0.89      ,-3.38          ,-2.10                     ,41.21     ,43.26      ,42.94     ,45.72                ,14.68                   ,67.57   ,39.73                  ,-1.53          ,-2.65                     ,-37.25    , 
ENIA  ,-2.14      ,+50.19               ,10.50     ,938044    ,18.88    ,12.37B    ,31             ,+2.42                     ,66.21     ,10.20     ,0.25 ,-23.68      ,23.36                  ,17.90             ,38.59                  ,10.04                  ,Electric Utilities                            ,NYSE    ,ENEL AMERICAS SA         ,Electric Utilities                   ,0.32    ,10.73         ,10.50 ,2500    ,900669       ,819750      ,104.15                  ,114.43                 ,No        ,10.73 ,10.73 ,10.51 ,30.07                 ,893744        ,878980     ,104.96                   ,106.72                ,No                ,Utilities                 ,3.00          ,10.73     ,10.43 ,1000    ,920575      ,64.44                     ,101.90                 ,9.47M          ,No                  ,-- ,--       ,--                 ,14.29          ,14.29                 ,57.14           ,14.29                  ,--              ,7                 ,2.71              ,1.01B     ,7.67B  ,1.01B   ,58.32B            ,0.57    ,0.57      ,0.99      ,--          ,0.86      ,1.07      ,0.85      ,2.40                        ,0.01    ,--                ,-0.23  ,+0.75                  ,+6.92                      ,+1.91                  ,+13.93                  ,+25.42               ,+10.83               ,+28.69               ,+0.98     ,10.75        ,10.77    ,0.04                   ,9.61      ,7.06     ,76.64                   ,-3.64                        ,-2.14   ,0.00   ,+2.28                  ,+0.04                 ,+0.76                  ,+21.59                   ,+31.79               ,+23.05               ,+13.34            ,0               ,10.77     ,10.77   ,10.55       ,9.61    ,-3.37                ,0.23           ,-0.23    ,0.00  ,+0.25                   ,+0.69                    ,+7.62                    ,+1.31                 ,+48.69               ,+11.43               ,+18.03               ,+5.08             ,10.77      ,10.77     ,10.05    ,8.00   ,0.30         ,96.00            ,-0.07         ,0.81              ,--                   ,18.88                    ,1.80            ,--           ,--                   ,81.58    ,10.26     ,9.67      ,8.89       ,10.11     ,9.30       ,80.62                ,62.05     ,13.06                   ,76.32,10.65               ,0.99                      ,2.48           ,9.46      ,8.75       ,10.12     ,9.68      ,9.25       ,65.54     ,65.00                ,45.86         ,90.94,0.20       ,1.39           ,2.52                      ,10.04     ,8.95       ,9.57      ,70.84                ,35.18                   ,92.77   ,9.43                   ,0.86           ,1.71                      ,2230.16   , 
FLT   ,-2.52      ,+33.43               ,149.27    ,2551314   ,32.11    ,14.01B    ,187            ,-1.30                     ,24.99     ,157.44    ,-1.98,-91.96      ,25.67                  ,-9.10             ,23.17                  ,159.35                 ,IT Services                                   ,NYSE    ,FLEETCOR TECHNOLOGIES INC,Data Processing & Outsourced Services,--      ,152.50        ,149.24,700     ,1479492      ,971924      ,172.45                  ,262.50                 ,No        ,153.12,153.16,149.29,92.30                 ,972356        ,973779     ,262.38                   ,262.00                ,No                ,Information Technology    ,--            ,152.50    ,147.92,200     ,1042959     ,65.74                     ,244.62                 ,228.81M        ,No                  ,D  ,****     ,--                 ,50.00          ,37.50                 ,12.50           ,--                     ,--              ,16                ,1.63              ,452.38M   ,1.83B  ,452.38M ,91.89M            ,4.75    ,4.75      ,3.85      ,8.24        ,4.24      ,3.36      ,2.52      ,15.73                       ,24.70   ,257.96            ,-3.24  ,-21.72                 ,-4.30                      ,-5.33                  ,-2.85                   ,+3.58                ,+298.12              ,+14.18               ,+1.26     ,157.24       ,171.77   ,23.26                  ,149.54    ,133.64   ,74.33                   ,5.99                         ,-2.12   ,+0.62  ,+5.62                  ,-0.06                 ,-8.19                  ,-3.38                    ,+7.76                ,+13.83               ,+15.30            ,2               ,159.96    ,171.77  ,149.54      ,149.54  ,-14.28               ,3.90           ,-3.86    ,+0.41 ,-2.00                   ,-6.85                    ,-5.09                    ,-4.48                 ,+7.57                ,+106.94              ,+3.53                ,+5.17             ,165.37     ,176.42    ,149.54   ,142.62 ,5.24         ,76.00            ,-1.35         ,1.38              ,--                   ,32.11                    ,--              ,81.77        ,18.51                ,7.65     ,156.81    ,158.69    ,156.23     ,158.24    ,157.09     ,29.91                ,45.29     ,39.09                   ,8.04 ,166.85              ,-12.25                    ,4.62           ,157.06    ,157.05     ,158.21    ,158.20    ,156.79     ,41.33     ,47.08                ,48.71         ,22.52,-0.69      ,2.93           ,10.98                     ,159.35    ,153.34     ,157.89    ,44.09                ,13.48                   ,26.15   ,151.84                 ,-13.36         ,5.01                      ,-1497.44  , 
LULU  ,-2.29      ,+29.14               ,50.80     ,40298905  ,32.02    ,8.44B     ,176            ,+7.43                     ,18.82     ,62.62     ,-1.49,-99.55      ,3.23                   ,-37.34            ,23.08                  ,63.63                  ,Textiles Apparel & Luxury Goods               ,NASDAQ  ,LULULEMON ATHLETICA INC  ,Apparel Accessories & Luxury Goods   ,--      ,66.30         ,50.79 ,800     ,3584023      ,2052741     ,1124.40                 ,1963.18                ,No        ,51.99 ,52.90 ,50.80 ,79.43                 ,2104210       ,1660811    ,1915.16                  ,2426.46               ,No                ,Consumer Discretionary    ,--            ,66.30     ,50.73 ,600     ,2005704     ,427.30                    ,2009.21                ,233.16M        ,No                  ,NR ,*****    ,B+                 ,38.89          ,11.11                 ,44.44           ,--                     ,5.56            ,36                ,2.22              ,266.05M   ,2.06B  ,266.05M ,127.3M            ,2.07    ,1.89      ,1.66      ,2.15        ,1.91      ,1.85      ,1.27      ,16.51                       ,12.91   ,187.32            ,-15.50 ,-15.29                 ,+4.20                      ,+3.33                  ,-0.02                   ,+0.62                ,-16.06               ,+0.35                ,+0.16     ,66.34        ,66.97    ,28.91                  ,61.68     ,54.00    ,96.77                   ,24.09                        ,-23.38  ,-14.31 ,-15.14                 ,-0.19                 ,+1.80                  ,+5.28                    ,+2.02                ,+14.51               ,+25.14            ,66              ,66.34     ,70.50   ,64.01       ,61.68   ,3.27                 ,2.10           ,-1.19    ,-21.58,+4.58                   ,+2.67                    ,+2.79                    ,-0.01                 ,+4.60                ,+2.15                ,-14.70               ,+20.33            ,66.97      ,81.81     ,62.49    ,61.68  ,2.17         ,30.00            ,-0.07         ,1.38              ,--                   ,35.08                    ,9.08            ,--           ,30.77                ,4.10     ,62.52     ,65.50     ,62.91      ,63.18     ,64.78      ,64.53                ,36.67     ,48.89                   ,0.45 ,69.84               ,0.91                      ,-16.04         ,66.04     ,66.84      ,63.04     ,64.50     ,64.84      ,30.47     ,51.62                ,55.04         ,48.81,-0.83      ,-15.60         ,1.32                      ,63.63     ,64.10      ,64.61     ,52.92                ,14.18                   ,53.76   ,57.42                  ,-15.73         ,-1.21                     ,-26973.23 , 
WOR   ,-3.95      ,+27.70               ,45.46     ,1269268   ,16.25    ,3.22B     ,93             ,+3.46                     ,28.34     ,49.56     ,-0.18,-96.65      ,8.15                   ,-6.37             ,14.80                  ,49.80                  ,Metals & Mining                               ,NYSE    ,WORTHINGTON INDUSTRIES   ,Steel                                ,0.80    ,50.63         ,45.46 ,100     ,380249       ,605424      ,333.80                  ,209.65                 ,No        ,47.33 ,48.39 ,45.50 ,59.77                 ,453526        ,513941     ,279.87                   ,246.97                ,Yes               ,Materials                 ,1.60          ,50.63     ,45.20 ,200     ,452569      ,217.11                    ,280.46                 ,18.99M         ,No                  ,C  ,***      ,B+                 ,--             ,--                    ,75.00           ,--                     ,25.00           ,4                 ,3.50              ,157.63M   ,2.82B  ,157.63M ,63.67M            ,3.12    ,2.22      ,1.12      ,3.21        ,2.11      ,1.91      ,1.65      ,3.00                        ,5.10    ,281.97            ,-5.17  ,-4.69                  ,+1.67                      ,+0.44                  ,+3.52                   ,+78.64               ,+204.09              ,+33.07               ,+1.38     ,50.71        ,52.95    ,14.05                  ,47.70     ,34.21    ,91.85                   ,10.22                        ,-10.21  ,-3.30  ,-2.91                  ,-0.09                 ,+0.63                  ,+0.87                    ,+7.15                ,-12.53               ,+26.95            ,24              ,51.17     ,52.95   ,49.72       ,47.70   ,-10.99               ,2.93           ,-1.87    ,-6.52 ,+1.69                   ,+0.83                    ,+1.26                    ,+1.72                 ,+40.11               ,+78.46               ,+15.33               ,+10.49            ,52.95      ,62.44     ,47.70    ,45.71  ,3.19         ,34.00            ,-0.26         ,0.70              ,--                   ,22.81                    ,6.91            ,63.09        ,15.75                ,1.14     ,49.89     ,49.20     ,50.65      ,49.63     ,49.30      ,54.96                ,44.75     ,39.42                   ,3.35 ,52.79               ,-0.37                     ,-1.63          ,48.88     ,47.54      ,50.11     ,49.67     ,48.91      ,40.71     ,51.91                ,40.34         ,35.72,0.19       ,-2.38          ,3.19                      ,49.80     ,51.26      ,49.67     ,52.22                ,16.76                   ,37.73   ,46.80                  ,-3.96          ,2.84                      ,-498.85   , 
SCS   ,-1.36      ,+25.66               ,16.38     ,258692    ,16.17    ,1.43B     ,10             ,-0.54                     ,46.05     ,16.58     ,0.08 ,-62.09      ,5.56                   ,-15.03            ,14.07                  ,16.54                  ,Commercial Services & Supplies                ,NYSE    ,STEELCASE INC            ,Office Services & Supplies           ,0.51    ,16.65         ,16.35 ,1400    ,868915       ,714793      ,29.77                   ,36.19                  ,No        ,16.60 ,16.80 ,16.40 ,73.67                 ,663688        ,660902     ,38.98                    ,39.14                 ,No                ,Industrials               ,3.10          ,16.64     ,16.35 ,3300    ,661439      ,28.15                     ,39.11                  ,14.69M         ,No                  ,C  ,***      ,B                  ,50.00          ,--                    ,50.00           ,--                     ,--              ,4                 ,2.00              ,124.60M   ,3.03B  ,124.60M ,85.9M             ,1.03    ,1.03      ,1.36      ,1.20        ,0.68      ,0.69      ,0.30      ,10.05                       ,4.11    ,--                ,-0.26  ,+0.18                  ,+0.62                      ,+1.01                  ,+0.81                   ,-9.85                ,+116.24              ,+2.69                ,+1.10     ,16.89        ,17.89    ,1.34                   ,15.45     ,12.67    ,94.44                   ,1.35                         ,-1.59   ,-0.04  ,-1.52                  ,-0.04                 ,+0.14                  ,+6.46                    ,-6.28                ,+3.58                ,+16.58            ,3               ,17.89     ,18.05   ,16.45       ,15.45   ,-3.68                ,0.43           ,-0.22    ,-0.24 ,-0.09                   ,+0.10                    ,+0.87                    ,+0.13                 ,+19.23               ,+26.16               ,+8.74                ,+6.92             ,17.89      ,18.14     ,16.45    ,15.45  ,0.45         ,24.00            ,-0.03         ,0.69              ,--                   ,16.17                    ,3.11            ,38.43        ,13.93                ,0.47     ,16.58     ,16.40     ,15.83      ,16.55     ,16.12      ,51.48                ,51.09     ,21.63                   ,37.91,17.16               ,0.29                      ,-1.33          ,16.48     ,15.21      ,16.60     ,16.43     ,16.00      ,49.94     ,52.27                ,2.88          ,47.34,0.07       ,-0.23          ,-1.25                     ,16.54     ,16.31      ,16.38     ,51.85                ,22.91                   ,53.44   ,15.91                  ,0.18           ,-0.16                     ,-1536.04  , 
SINA  ,-1.51      ,+21.08               ,72.59     ,547182    ,24.44    ,5.21B     ,61             ,+0.97                     ,54.61     ,71.91     ,0.37 ,-34.42      ,13.22                  ,17.68             ,16.72                  ,71.13                  ,Internet Software & Services                  ,NGM/NGS ,SINA CORP                ,Internet Software & Services         ,--      ,73.56         ,72.54 ,300     ,709266       ,1030277     ,77.15                   ,53.11                  ,No        ,73.70 ,74.10 ,72.64 ,63.23                 ,658651        ,740768     ,83.08                    ,73.87                 ,No                ,Information Technology    ,--            ,73.56     ,72.36 ,200     ,683631      ,65.18                     ,80.04                  ,51.62M         ,No                  ,NC ,--       ,--                 ,52.94          ,29.41                 ,17.65           ,--                     ,--              ,17                ,1.65              ,277.31M   ,1.03B  ,277.31M ,70.88M            ,3.01    ,3.01      ,0.40      ,2.38        ,2.63      ,0.66      ,0.47      ,20.00                       ,21.83   ,--                ,-0.97  ,+1.75                  ,+3.41                      ,+1.99                  ,+4.02                   ,+134.00              ,+12.54               ,+36.87               ,+1.19     ,73.84        ,74.18    ,6.53                   ,68.13     ,41.90    ,86.78                   ,-1.44                        ,-1.32   ,+0.14  ,+11.45                 ,+0.02                 ,+2.68                  ,+2.78                    ,+21.01               ,-9.77                ,+10.57            ,11              ,74.18     ,79.90   ,71.81       ,68.13   ,-30.46               ,1.51           ,-1.11    ,+0.19 ,+0.71                   ,+2.43                    ,+3.78                    ,+2.84                 ,+65.57               ,+55.25               ,-3.37                ,+6.41             ,74.18      ,80.63     ,70.40    ,61.14  ,1.74         ,89.00            ,-0.23         ,1.05              ,--                   ,24.44                    ,1.96            ,4.95         ,30.95                ,5.06     ,72.00     ,71.63     ,71.02      ,71.78     ,70.17      ,60.85                ,52.13     ,15.33                   ,65.58,73.69               ,3.48                      ,10.72          ,70.90     ,67.28      ,71.55     ,71.25     ,69.50      ,52.36     ,53.04                ,24.19         ,72.41,0.12       ,3.11           ,12.77                     ,71.13     ,70.13      ,71.09     ,53.97                ,25.12                   ,73.89   ,68.58                  ,2.96           ,3.84                      ,1577.24   , 
EBS   ,-2.24      ,+19.58               ,28.77     ,142723    ,25.97    ,1.20B     ,40             ,+1.37                     ,38.83     ,29.56     ,-0.48,-77.10      ,36.54                  ,9.65              ,20.75                  ,30.10                  ,Biotechnology                                 ,NYSE    ,EMERGENT BIOSOLUTIONS INC,Biotechnology                        ,--      ,29.38         ,28.73 ,200     ,328227       ,447376      ,43.48                   ,31.90                  ,No        ,29.43 ,29.43 ,28.78 ,82.74                 ,300977        ,372593     ,47.42                    ,38.31                 ,No                ,Health Care               ,--            ,29.38     ,28.39 ,100     ,334971      ,57.05                     ,42.61                  ,9.47M          ,Yes                 ,B  ,--       ,B                  ,50.00          ,33.33                 ,16.67           ,--                     ,--              ,6                 ,1.67              ,51.78M    ,488.78M,51.78M  ,40.69M            ,1.13    ,1.13      ,1.41      ,1.52        ,0.88      ,0.85      ,0.65      ,16.00                       ,10.59   ,445.16            ,-0.61  ,-2.73                  ,-2.38                      ,-0.75                  ,-3.64                   ,+5.17                ,+97.79               ,-23.53               ,+1.16     ,29.41        ,32.56    ,12.48                  ,28.06     ,24.47    ,63.46                   ,3.37                         ,-2.08   ,+0.05  ,-4.69                  ,+0.01                 ,-0.98                  ,-2.48                    ,-10.54               ,+17.26               ,+8.24             ,0               ,29.45     ,35.00   ,28.61       ,28.06   ,-3.92                ,0.66           ,-0.66    ,+0.17 ,+0.40                   ,-0.72                    ,-3.21                    ,-1.11                 ,-8.69                ,+114.45              ,+17.75               ,+5.16             ,32.36      ,41.91     ,28.06    ,28.06  ,1.04         ,9.00             ,-0.38         ,1.12              ,--                   ,25.97                    ,2.29            ,41.61        ,19.30                ,2.45     ,29.24     ,30.18     ,30.16      ,29.74     ,30.40      ,44.67                ,46.81     ,18.82                   ,22.90,32.11               ,-2.35                     ,-4.45          ,30.42     ,30.05      ,29.74     ,30.20     ,30.51      ,44.60     ,47.94                ,33.61         ,28.34,-0.34      ,-1.44          ,-3.46                     ,30.10     ,30.50      ,30.25     ,46.61                ,9.35                    ,27.89   ,28.08                  ,-2.79          ,-0.89                     ,440.52    , 
EXP   ,-1.27      ,+16.09               ,96.23     ,549880    ,23.55    ,4.71B     ,74             ,+0.52                     ,35.33     ,98.28     ,-1.67,-62.80      ,28.69                  ,15.59             ,24.09                  ,98.82                  ,Construction Materials                        ,NYSE    ,EAGLE MATERIALS INC      ,Construction Materials               ,0.40    ,97.37         ,96.20 ,100     ,518156       ,693747      ,106.12                  ,79.26                  ,No        ,97.46 ,98.45 ,96.25 ,97.80                 ,661217        ,656114     ,83.16                    ,83.81                 ,Yes               ,Materials                 ,0.40          ,97.37     ,95.33 ,200     ,656538      ,94.65                     ,83.75                  ,50.32M         ,No                  ,C  ,****     ,B                  ,30.00          ,10.00                 ,60.00           ,--                     ,--              ,10                ,2.30              ,152.59M   ,1.14B  ,152.59M ,48.41M            ,4.13    ,3.05      ,3.71      ,4.18        ,2.49      ,1.22      ,0.42      ,8.00                        ,13.34   ,571.75            ,-1.14  ,-9.40                  ,-1.47                      ,+2.89                  ,-4.64                   ,+22.15               ,+186.94              ,+32.89               ,+1.31     ,97.68        ,107.28   ,12.19                  ,93.58     ,68.00    ,71.31                   ,1.65                         ,-1.18   ,+0.09  ,-3.44                  ,-0.02                 ,-2.45                  ,+3.06                    ,-1.18                ,+6.80                ,+18.18            ,9               ,99.43     ,110.64  ,95.48       ,93.58   ,-27.33               ,2.23           ,-1.24    ,+0.09 ,+0.51                   ,-1.45                    ,-2.45                    ,-4.73                 ,+43.08               ,+45.63               ,+29.34               ,+10.41            ,107.06     ,110.64    ,93.58    ,93.58  ,3.12         ,26.00            ,-0.90         ,1.01              ,--                   ,31.92                    ,5.41            ,48.02        ,23.29                ,4.12     ,97.66     ,102.52    ,96.41      ,98.92     ,97.67      ,40.03                ,48.72     ,31.61                   ,37.20,103.94              ,-8.84                     ,-3.88          ,102.04    ,89.68      ,97.81     ,100.22    ,96.32      ,44.56     ,49.66                ,29.82         ,45.35,-1.57      ,-7.65          ,-1.16                     ,98.82     ,99.87      ,99.95     ,46.03                ,17.08                   ,40.73   ,93.70                  ,-9.69          ,-7.21                     ,1215.55   , 
HBI   ,-1.12      ,+13.88               ,20.69     ,1810850   ,15.00    ,7.86B     ,33             ,+1.89                     ,54.41     ,20.51     ,-0.03,-30.97      ,20.83                  ,26.37             ,14.12                  ,20.35                  ,Textiles Apparel & Luxury Goods               ,NYSE    ,HANESBRANDS INC          ,Apparel Accessories & Luxury Goods   ,0.60    ,21.09         ,20.68 ,1400    ,3652195      ,6131271     ,49.58                   ,29.53                  ,Yes       ,20.92 ,20.97 ,20.69 ,95.65                 ,4470823       ,6754845    ,40.50                    ,26.81                 ,No                ,Consumer Discretionary    ,2.80          ,21.09     ,20.61 ,900     ,4748383     ,50.04                     ,38.14                  ,75.27M         ,No                  ,D  ,***      ,B+                 ,56.25          ,18.75                 ,25.00           ,--                     ,--              ,16                ,1.69              ,539.38M   ,6.03B  ,539.38M ,372.5M            ,1.41    ,1.41      ,1.06      ,1.96        ,0.99      ,0.81      ,0.41      ,21.00                       ,8.95    ,88.91             ,-0.40  ,+0.56                  ,+3.65                      ,-1.70                  ,-0.59                   ,-38.11               ,+198.24              ,-24.91               ,+0.72     ,21.10        ,21.10    ,9.45                   ,19.76     ,18.91    ,79.17                   ,-1.44                        ,-1.92   ,-0.17  ,-1.22                  ,+0.02                 ,+0.78                  ,-7.47                    ,-1.52                ,-13.24               ,+43.15            ,4               ,21.10     ,23.98   ,20.50       ,19.76   ,-1.70                ,0.29           ,-0.24    ,-0.81 ,+0.39                   ,+0.74                    ,+3.86                    ,-0.13                 ,-26.04               ,+103.13              ,-23.72               ,+8.63             ,21.10      ,30.42     ,20.04    ,18.91  ,0.36         ,20.00            ,-0.08         ,0.64              ,--                   ,15.00                    ,--              ,286.60       ,10.74                ,1.30     ,20.46     ,20.97     ,22.47      ,20.52     ,21.95      ,66.80                ,45.91     ,17.51                   ,69.03,20.91               ,0.99                      ,-1.44          ,21.19     ,23.99      ,20.39     ,20.96     ,22.32      ,47.32     ,47.14                ,4.22          ,87.95,-0.15      ,-2.55          ,-0.48                     ,20.35     ,22.02      ,21.16     ,49.60                ,19.05                   ,85.94   ,19.79                  ,0.34           ,-2.62                     ,14197.20  , 
