Symbol,% Chg(Open),% Total Return (YTD3),Last Trade,Volume   ,P/E (ttm),Market Cap,Daily Low Count,% Chg from 5 day Avg Close,RSI 10 Day,EMA 15 Day,MACD ,Williams % R,% Chg of Range from Low,Money Flow Percent,DM Average (ADX) 14 Day,Bollinger Band®(Middle),Industry                                           ,Exchange,Description              ,Sub-Industry                                ,Dividend,Reported Close,Bid   ,Ask Size,Avg Vol 5 Day,Avg Vol 6 Mo,% Vol Over 5 Day Avg Vol,% Vol Over 6 Mo Avg Vol,In S&P 500,Open  ,High  ,Ask   ,% Held By Institutions,Avg Vol 20 Day,Avg Vol YTD,% Vol Over 20 Day Avg Vol,% Vol Over YTD Avg Vol,In S&P Mid Cap 400,Sector                    ,Dividend Yield,Prev Close,Low   ,Bid Size,Avg Vol 1 Mo,% Vol Over Yesterday's Vol,% Vol Over 1 Mo Avg Vol,Avg $ Vol 5 Day,In S&P Small Cap 600,SER,S&P STARS,S&P Quality Ranking,% Recommend Buy,% Recommend Buy - Hold,% Recommend Hold,% Recommend Hold - Sell,% Recommend Sell,Recommendation Num,Recommendation Avg,Net Income,Revenue,Earnings,Shares outstanding,EPS(ttm),EPS (Yr-0),EPS (Yr-1),EPS (Latest),EPS (Yr-2),EPS (Yr-3),EPS (Yr-4),% 5 Yr Projected Growth Rate,% Margin,Sales per Employee,Change,Chg from Beg of Mo Open,% Chg from 20 day Avg Close,Chg from 6 Mo Avg Close,% Chg from YTD Avg Close,% Total Return (YTD2),% Total Return (YTD5),% Total Return (9 Mo),Beta Value,High Prev Day,High 1 Mo,High 52 Wk - Daily High,Low 20 Day,Low 52 Wk,% Chg of Range from High,[SMA 15 Day - Last Trade] (%),% Change,Gap  ,Chg from Beg of Yr Open,% Chg from 6 Day Close,Chg from 1 Mo Avg Close,% Chg from 6 Mo Avg Close,% Total Return (YTD0),% Total Return (3 Mo),% Return on Equity,Daily High Count,High 5 Day,High YTD,Low Prev Day,Low 1 Mo,Low 52 Wk - Daily Low,High-Last Trade,Chg(Open),% Gap,Chg from 5 day Avg Close,Chg from 20 day Avg Close,% Chg from 1 Mo Avg Close,Chg from YTD Avg Close,% Total Return (YTD1),% Total Return (YTD4),% Total Return (6 Mo),% Return on Assets,High 20 Day,High 52 Wk,Low 5 Day,Low YTD,Trading Range,Relative Strength,Low-Last Trade,Relative P/E Ratio,Dividend Payout Ratio,P/E Ratio (Latest Actual),Price/Book Ratio,Long Term D/E,P/E Ratio (Estimated),P/S Ratio,SMA 10 Day,SMA 50 Day,SMA 120 Day,EMA 20 Day,EMA 100 Day,RSI from Close 10 Day,RSI 50 Day,DM (DI-) Negative 14 Day,% K  ,Bollinger Band®(Top),Momentum from Close 20 Day,Momentum 60 Day,SMA 60 Day,SMA 200 Day,SMA 15 Day,EMA 50 Day,EMA 120 Day,RSI 30 Day,RSI from Close 50 Day,DM (DX) 14 Day,% D  ,MACD Signal,Momentum 40 Day,Momentum from Close 60 Day,SMA 20 Day,SMA 100 Day,EMA 60 Day,RSI from Close 30 Day,DM (DI+) Positive 14 Day,% D Slow,Bollinger Band®(Bottom),Momentum 20 Day,Momentum from Close 40 Day,Money Flow, 
WRE   ,-1.42      ,+48.80               ,30.51     ,119405   ,18.87    ,2.33B     ,28             ,+0.56                     ,35.62     ,31.15     ,-0.35,-67.89      ,--                     ,-2.50             ,20.30                  ,31.32                  ,Equity Real Estate Investment Trusts (REITs)       ,NYSE    ,WASHINGTON REIT          ,Diversified REITs                           ,1.20    ,31.12         ,30.51 ,200     ,311531       ,428893      ,38.33                   ,27.84                  ,No        ,30.95 ,31.15 ,30.52 ,86.10                 ,367898        ,337847     ,32.46                    ,35.34                 ,No                ,Real Estate               ,3.90          ,31.12     ,30.51 ,200     ,351235      ,42.74                     ,34.00                  ,9.66M          ,No                  ,D  ,--       ,A-                 ,14.29          ,28.57                 ,57.14           ,--                     ,--              ,7                 ,2.43              ,119.29M   ,--     ,119.29M ,74.71M            ,1.65    ,1.65      ,1.31      ,0.20        ,1.67      ,0.55      ,0.35      ,1.00                        ,38.10   ,2047.48           ,-0.61 ,-2.14                  ,-0.64                      ,-0.08                  ,-2.73                   ,+20.48               ,+32.93               ,+13.65               ,+0.92     ,31.44        ,33.50    ,3.46                   ,29.90     ,26.72    ,100.00                  ,1.34                         ,-1.96   ,-0.17,-2.34                  ,-0.02                 ,-0.50                  ,-0.25                    ,-3.86                ,+6.29                ,+12.65            ,3               ,31.79     ,33.63   ,31.12       ,29.90   ,-3.79                ,0.64           ,-0.44    ,-0.55,+0.17                   ,-0.20                    ,-1.57                    ,-0.87                 ,+14.74               ,+36.81               ,+2.60                ,+5.37             ,33.50      ,34.61     ,30.56    ,29.90  ,0.64         ,19.00            ,0.00          ,0.82              ,--                   ,18.87                    ,2.21            ,105.66       ,158.70               ,--       ,30.97     ,31.87     ,31.22      ,31.28     ,31.57      ,45.16                ,45.92     ,29.83                   ,32.11,32.92               ,-2.10                     ,-1.53          ,31.98     ,31.54      ,30.92     ,31.63     ,31.49      ,42.68     ,48.13                ,20.19         ,47.21,-0.34      ,-1.52          ,-1.05                     ,31.32     ,31.52      ,31.65     ,46.19                ,19.81                   ,46.16   ,29.72                  ,-2.76          ,-1.26                     ,-129.35   , 
ES    ,-1.36      ,+48.19               ,59.44     ,810782   ,20.27    ,19.02B    ,67             ,+0.60                     ,59.61     ,58.91     ,0.74 ,-29.87      ,14.02                  ,-4.50             ,33.36                  ,58.65                  ,Electric Utilities                                 ,NYSE    ,EVERSOURCE ENERGY        ,Electric Utilities                          ,1.90    ,60.01         ,59.43 ,500     ,1434215      ,1534043     ,56.53                   ,52.85                  ,Yes       ,60.26 ,60.36 ,59.44 ,73.52                 ,1615229       ,1425940    ,50.20                    ,56.86                 ,No                ,Utilities                 ,3.20          ,60.01     ,59.29 ,200     ,1650904     ,61.86                     ,49.11                  ,85.26M         ,No                  ,D  ,***      ,A                  ,30.00          ,5.00                  ,60.00           ,--                     ,5.00            ,20                ,2.45              ,949.82M   ,7.64B  ,949.82M ,316.89M           ,2.96    ,2.96      ,2.76      ,3.15        ,2.58      ,2.49      ,1.89      ,5.95                        ,12.34   ,984.17            ,-0.57 ,+1.46                  ,+2.32                      ,+5.04                  ,+5.92                   ,+26.30               ,+93.99               ,+8.84                ,+0.35     ,60.15        ,60.28    ,0.08                   ,57.28     ,50.56    ,85.98                   ,-1.20                        ,-0.95   ,+0.25,+4.19                  ,+0.02                 ,+1.40                  ,+9.16                    ,+9.53                ,+15.52               ,+9.02             ,5               ,60.28     ,60.28   ,59.51       ,57.28   ,-8.73                ,0.92           ,-0.82    ,+0.42,+0.36                   ,+1.36                    ,+2.39                    ,+3.35                 ,+7.22                ,+61.14               ,+11.40               ,+3.03             ,60.28      ,60.44     ,58.34    ,54.08  ,1.07         ,70.00            ,-0.15         ,0.88              ,--                   ,20.27                    ,2.65            ,81.25        ,19.07                ,2.49     ,59.17     ,56.97     ,55.02      ,58.65     ,56.30      ,68.73                ,57.37     ,11.40                   ,70.13,60.08               ,0.98                      ,4.72           ,56.66     ,55.64      ,58.73     ,57.35     ,56.08      ,59.60     ,58.92                ,37.56         ,80.27,0.69       ,5.19           ,4.63                      ,58.65     ,55.32      ,57.05     ,62.39                ,25.11                   ,82.88   ,57.21                  ,0.72           ,5.48                      ,-986.25   , 
AVA   ,-1.36      ,+47.97               ,39.31     ,142502   ,18.44    ,2.55B     ,26             ,+0.34                     ,49.89     ,39.33     ,0.05 ,-41.51      ,16.92                  ,-13.66            ,11.17                  ,39.34                  ,Multi-Utilities                                    ,NYSE    ,AVISTA CORP              ,Multi-Utilities                             ,1.43    ,39.65         ,39.31 ,300     ,312802       ,343570      ,45.56                   ,41.48                  ,No        ,39.85 ,39.85 ,39.33 ,72.81                 ,387137        ,354620     ,36.81                    ,40.18                 ,No                ,Utilities                 ,3.60          ,39.65     ,39.20 ,200     ,395823      ,47.20                     ,36.00                  ,12.30M         ,Yes                 ,C  ,--       ,A-                 ,--             ,--                    ,85.71           ,--                     ,14.29           ,7                 ,3.29              ,137.32M   ,1.44B  ,137.32M ,64.31M            ,2.15    ,2.15      ,1.97      ,1.91        ,3.10      ,1.85      ,1.32      ,5.10                        ,9.51    ,727.79            ,-0.34 ,+0.04                  ,+0.78                      ,-0.44                  ,+1.19                   ,+26.09               ,+94.50               ,+1.75                ,+0.41     ,39.94        ,40.36    ,5.37                   ,38.38     ,37.78    ,83.08                   ,-0.38                        ,-0.86   ,+0.20,-0.37                  ,+0.01                 ,+0.29                  ,-1.09                    ,+0.06                ,-0.58                ,+8.64             ,0               ,39.97     ,40.36   ,39.47       ,38.38   ,-1.42                ,0.54           ,-0.54    ,+0.50,+0.13                   ,+0.31                    ,+0.73                    ,+0.46                 ,+1.95                ,+74.26               ,-0.10                ,+2.69             ,40.36      ,45.22     ,38.75    ,37.78  ,0.65         ,20.00            ,-0.11         ,0.80              ,--                   ,18.44                    ,1.61            ,106.70       ,20.72                ,1.77     ,39.35     ,39.14     ,39.84      ,39.31     ,39.73      ,55.77                ,48.77     ,17.84                   ,58.49,40.31               ,0.12                      ,-0.16          ,39.22     ,40.92      ,39.16     ,39.38     ,39.82      ,49.30     ,49.76                ,3.65          ,70.02,0.02       ,0.82           ,-0.34                     ,39.34     ,39.81      ,39.45     ,51.09                ,16.58                   ,69.53   ,38.38                  ,-0.43          ,1.04                      ,-694.38   , 
SEE   ,-3.10      ,+45.95               ,42.88     ,4645793  ,18.16    ,8.64B     ,103            ,-0.19                     ,22.85     ,45.29     ,-0.71,-91.50      ,19.88                  ,-8.97             ,21.50                  ,45.44                  ,Containers & Packaging                             ,NYSE    ,SEALED AIR CORP          ,Paper Packaging                             ,0.64    ,44.67         ,42.87 ,200     ,1397038      ,1831130     ,332.55                  ,253.71                 ,Yes       ,44.25 ,44.25 ,42.88 ,94.53                 ,2117388       ,1889788    ,219.41                   ,245.84                ,No                ,Materials                 ,1.40          ,44.67     ,42.54 ,400     ,2068762     ,220.16                    ,224.57                 ,63.34M         ,No                  ,D  ,****     ,B                  ,37.50          ,25.00                 ,37.50           ,--                     ,--              ,16                ,2.00              ,486.40M   ,6.78B  ,486.40M ,193.48M           ,2.46    ,2.46      ,1.62      ,2.73        ,1.20      ,0.58      ,-7.32     ,6.94                        ,7.18    ,294.71            ,-1.79 ,-3.98                  ,-1.70                      ,-1.89                  ,-5.59                   ,-0.64                ,+149.06              ,+1.13                ,+1.27     ,45.46        ,48.32    ,8.58                   ,44.00     ,42.01    ,80.12                   ,5.24                         ,-4.01   ,-0.42,-2.79                  ,-0.07                 ,-1.14                  ,-4.05                    ,-1.14                ,+1.93                ,+85.57            ,0               ,46.48     ,50.62   ,44.33       ,44.00   ,-0.53                ,1.37           ,-1.37    ,-0.94,-0.09                   ,-0.77                    ,-2.48                    ,-2.64                 ,-4.26                ,+99.25               ,-1.03                ,+6.58             ,47.50      ,52.83     ,44.33    ,44.00  ,1.71         ,22.00            ,-0.34         ,0.79              ,--                   ,18.16                    ,--              ,645.94       ,16.39                ,1.28     ,45.33     ,47.20     ,46.57      ,45.55     ,46.70      ,34.30                ,41.55     ,43.50                   ,8.50 ,47.35               ,-2.59                     ,-2.84          ,47.18     ,46.70      ,45.13     ,46.43     ,46.72      ,36.71     ,45.06                ,48.10         ,31.46,-0.60      ,-6.33          ,-1.76                     ,45.44     ,47.01      ,46.54     ,42.01                ,15.24                   ,42.67   ,43.53                  ,-3.82          ,-4.56                     ,-2675.24  , 
PLD   ,-1.95      ,+41.39               ,49.78     ,1182724  ,22.49    ,27.03B    ,115            ,+1.10                     ,42.29     ,50.46     ,--   ,-67.67      ,0.81                   ,-17.95            ,13.11                  ,50.45                  ,Equity Real Estate Investment Trusts (REITs)       ,NYSE    ,PROLOGIS INC             ,Industrial REITs                            ,1.76    ,51.03         ,49.77 ,700     ,3049805      ,2776341     ,38.78                   ,42.60                  ,Yes       ,50.77 ,51.01 ,49.78 ,99.49                 ,2807146       ,2810873    ,42.13                    ,42.08                 ,No                ,Real Estate               ,3.40          ,51.03     ,49.77 ,700     ,2784521     ,54.33                     ,42.47                  ,154.75M        ,No                  ,A  ,****     ,B                  ,30.00          ,20.00                 ,45.00           ,5.00                   ,--              ,20                ,2.25              ,1.29B     ,--     ,1.29B   ,529.6M            ,2.27    ,2.27      ,1.64      ,1.19        ,1.24      ,0.64      ,-0.18     ,5.65                        ,44.17   ,1790.48           ,-1.25 ,-1.32                  ,+1.16                      ,-0.06                  ,+0.28                   ,+23.67               ,+71.44               ,+10.09               ,+1.06     ,51.25        ,51.80    ,3.86                   ,48.80     ,40.88    ,99.19                   ,0.99                         ,-2.45   ,-0.26,-3.49                  ,-0.03                 ,+0.47                  ,-0.11                    ,-2.47                ,+1.12                ,+8.76             ,11              ,51.80     ,54.25   ,50.93       ,48.80   ,-8.89                ,1.23           ,-0.99    ,-0.51,+0.55                   ,+0.58                    ,+0.92                    ,+0.14                 ,+24.70               ,+50.34               ,-2.30                ,+4.19             ,51.80      ,54.87     ,49.94    ,48.33  ,1.24         ,21.00            ,-0.01         ,0.97              ,--                   ,22.49                    ,1.89            ,57.47        ,42.87                ,--       ,50.56     ,50.50     ,50.84      ,50.45     ,50.76      ,56.89                ,47.88     ,26.81                   ,32.33,51.81               ,-0.05                     ,-1.78          ,50.92     ,51.36      ,50.27     ,50.61     ,50.71      ,46.68     ,50.54                ,10.98         ,58.44,-0.01      ,0.52           ,-1.01                     ,50.45     ,50.75      ,50.67     ,51.31                ,21.50                   ,60.15   ,49.08                  ,-1.84          ,0.09                      ,-7330.25  , 
KRC   ,-1.78      ,+38.97               ,70.81     ,185262   ,24.45    ,7.10B     ,73             ,+0.22                     ,31.10     ,72.90     ,-0.74,-88.32      ,--                     ,-5.09             ,20.02                  ,73.48                  ,Equity Real Estate Investment Trusts (REITs)       ,NYSE    ,KILROY REALTY CORP       ,Office REITs                                ,1.50    ,72.62         ,70.81 ,100     ,407418       ,713590      ,45.47                   ,25.96                  ,No        ,72.09 ,72.64 ,70.86 ,98.65                 ,606302        ,693457     ,30.56                    ,26.72                 ,Yes               ,Real Estate               ,2.10          ,72.62     ,70.81 ,400     ,597396      ,68.76                     ,31.01                  ,29.75M         ,No                  ,B  ,****     ,B                  ,46.15          ,15.38                 ,38.46           ,--                     ,--              ,13                ,1.92              ,303.80M   ,--     ,303.80M ,97.77M            ,2.97    ,2.97      ,2.42      ,1.28        ,1.95      ,0.37      ,3.56      ,6.91                        ,46.08   ,2602.33           ,-1.81 ,-6.48                  ,-1.17                      ,+0.16                  ,-2.16                   ,+1.03                ,+85.03               ,+28.94               ,+0.76     ,73.44        ,78.33    ,5.69                   ,70.31     ,53.78    ,100.00                  ,2.27                         ,-2.49   ,-0.53,-2.32                  ,-0.04                 ,-1.50                  ,+0.22                    ,-0.82                ,+11.31               ,+9.60             ,5               ,74.18     ,78.33   ,72.45       ,70.31   ,-17.03               ,1.83           ,-1.28    ,-0.73,+0.16                   ,-0.86                    ,-2.02                    ,-1.60                 ,+31.19               ,+58.74               ,+11.46               ,+4.81             ,78.33      ,78.33     ,72.11    ,70.31  ,1.83         ,24.00            ,0.00          ,1.06              ,--                   ,24.45                    ,2.06            ,61.69        ,56.72                ,--       ,72.45     ,74.32     ,72.84      ,73.19     ,73.11      ,42.32                ,46.55     ,31.57                   ,11.68,77.70               ,-4.54                     ,0.39           ,74.10     ,71.33      ,72.41     ,73.73     ,72.73      ,42.65     ,49.14                ,24.39         ,33.39,-0.61      ,-5.14          ,-0.63                     ,73.48     ,73.50      ,73.69     ,46.83                ,19.19                   ,39.54   ,69.26                  ,-6.72          ,-3.81                     ,-387.09   , 
PEG   ,-1.69      ,+37.19               ,44.67     ,1035260  ,25.80    ,22.86B    ,104            ,+0.49                     ,49.56     ,44.74     ,0.17 ,-52.63      ,8.16                   ,-13.94            ,19.23                  ,44.85                  ,Multi-Utilities                                    ,NYSE    ,PUBLIC SERVICE ENTRP GRP ,Multi-Utilities                             ,1.72    ,45.15         ,44.67 ,400     ,3199670      ,2677571     ,32.36                   ,38.66                  ,Yes       ,45.44 ,45.57 ,44.68 ,68.05                 ,2924156       ,2539602    ,35.40                    ,40.76                 ,No                ,Utilities                 ,3.80          ,45.15     ,44.59 ,700     ,2947635     ,55.03                     ,35.12                  ,143.27M        ,No                  ,C  ,***      ,B+                 ,22.22          ,11.11                 ,50.00           ,11.11                  ,5.56            ,18                ,2.67              ,887.00M   ,9.06B  ,887.00M ,506.22M           ,1.75    ,1.75      ,3.30      ,2.92        ,2.99      ,2.45      ,2.51      ,1.26                        ,9.79    ,693.53            ,-0.48 ,-0.79                  ,+0.67                      ,+2.30                  ,+2.30                   ,+16.65               ,+86.70               ,+5.74                ,+0.36     ,45.39        ,46.13    ,1.84                   ,43.86     ,39.28    ,91.84                   ,-0.11                        ,-1.06   ,+0.29,+0.66                  ,+0.01                 ,+0.25                  ,+5.36                    ,+3.90                ,+12.40               ,+6.77             ,10              ,45.40     ,46.13   ,44.93       ,43.86   ,-5.31                ,0.90           ,-0.77    ,+0.64,+0.22                   ,+0.30                    ,+0.56                    ,+1.01                 ,+1.90                ,+58.48               ,+9.64                ,+2.29             ,46.13      ,47.41     ,43.86    ,42.77  ,0.98         ,40.00            ,-0.08         ,1.12              ,--                   ,25.80                    ,1.76            ,82.98        ,15.44                ,2.52     ,44.75     ,44.20     ,42.88      ,44.69     ,43.75      ,56.99                ,52.52     ,17.58                   ,47.37,45.96               ,-0.46                     ,1.26           ,44.14     ,43.38      ,44.62     ,44.25     ,43.64      ,52.56     ,53.91                ,5.01          ,64.96,0.18       ,1.61           ,1.35                      ,44.85     ,43.25      ,44.11     ,54.95                ,19.43                   ,63.28   ,43.74                  ,-0.94          ,1.82                      ,-5283.98  , 
EGP   ,-2.04      ,+31.50               ,71.57     ,234811   ,25.02    ,2.44B     ,51             ,+0.96                     ,42.04     ,72.43     ,--   ,-59.27      ,--                     ,0.60              ,11.95                  ,72.61                  ,Equity Real Estate Investment Trusts (REITs)       ,NYSE    ,EASTGROUP PROPERTIES     ,Industrial REITs                            ,2.48    ,73.30         ,71.57 ,200     ,280505       ,207138      ,83.71                   ,113.36                 ,No        ,73.06 ,73.30 ,71.64 ,94.55                 ,250107        ,194799     ,93.88                    ,120.54                ,No                ,Real Estate               ,3.40          ,73.30     ,71.57 ,200     ,246372      ,95.73                     ,95.31                  ,20.39M         ,Yes                 ,D  ,****     ,B                  ,13.33          ,--                    ,73.33           ,--                     ,13.33           ,15                ,3.00              ,96.09M    ,--     ,96.09M  ,33.3M             ,2.93    ,2.93      ,1.49      ,1.72        ,1.52      ,1.08      ,1.13      ,4.22                        ,37.74   ,3614.96           ,-1.73 ,-2.70                  ,+0.96                      ,+2.20                  ,+0.66                   ,+29.99               ,+80.48               ,+19.22               ,+0.95     ,73.83        ,75.12    ,2.83                   ,69.90     ,55.72    ,100.00                  ,0.64                         ,-2.36   ,-0.24,-2.61                  ,-0.01                 ,+0.43                  ,+3.09                    ,+0.12                ,+9.78                ,+16.12            ,4               ,74.00     ,76.13   ,73.12       ,69.90   ,-15.85               ,1.73           ,-1.49    ,-0.33,+0.69                   ,+0.70                    ,+0.59                    ,+0.48                 ,+31.72               ,+47.56               ,+3.11                ,+5.51             ,75.12      ,76.13     ,71.20    ,67.69  ,1.73         ,34.00            ,0.00          ,1.08              ,--                   ,25.02                    ,3.91            ,171.58       ,42.62                ,--       ,72.41     ,72.50     ,70.95      ,72.43     ,71.73      ,58.96                ,49.71     ,27.24                   ,40.73,75.32               ,-0.82                     ,-0.96          ,72.83     ,71.16      ,72.03     ,72.34     ,71.39      ,48.09     ,52.63                ,11.07         ,63.19,-0.03      ,1.05           ,0.44                      ,72.61     ,71.35      ,72.25     ,53.03                ,21.81                   ,62.74   ,69.89                  ,-3.43          ,-0.36                     ,20.61     , 
FRT   ,-1.55      ,+29.98               ,132.38    ,356534   ,38.51    ,9.72B     ,64             ,+0.65                     ,42.23     ,133.79    ,-1.31,-35.69      ,1.41                   ,12.75             ,22.80                  ,133.34                 ,Equity Real Estate Investment Trusts (REITs)       ,NYSE    ,FEDERAL REALTY INVESTMENT,Retail REITs                                ,3.92    ,134.80        ,132.30,200     ,555344       ,445638      ,64.20                   ,80.01                  ,Yes       ,134.47,135.87,132.39,97.55                 ,573129        ,455776     ,62.21                    ,78.23                 ,No                ,Real Estate               ,2.90          ,134.80    ,132.33,100     ,552391      ,90.12                     ,64.54                  ,74.50M         ,No                  ,D  ,***      ,A-                 ,23.53          ,11.76                 ,64.71           ,--                     ,--              ,17                ,2.41              ,258.88M   ,--     ,258.88M ,72.11M            ,3.50    ,3.50      ,3.03      ,3.19        ,2.41      ,2.46      ,2.35      ,5.15                        ,31.17   ,2497.32           ,-2.42 ,-7.50                  ,+1.09                      ,-7.08                  ,-2.75                   ,-4.54                ,+60.16               ,-6.34                ,+0.32     ,135.52       ,143.79   ,35.21                  ,126.02    ,130.16   ,98.59                   ,-0.23                        ,-1.80   ,-0.33,-10.53                 ,-0.02                 ,+0.19                  ,-4.99                    ,-4.41                ,+0.92                ,+14.30            ,21              ,135.91    ,145.80  ,134.41      ,126.02  ,-2.17                ,3.49           ,-2.09    ,-0.24,+0.87                   ,+1.46                    ,+0.14                    ,-3.82                 ,-9.14                ,+40.92               ,-10.30               ,+5.02             ,143.79     ,171.08    ,131.91   ,126.02 ,3.54         ,19.00            ,-0.05         ,1.67              ,--                   ,38.51                    ,4.98            ,116.06       ,42.32                ,--       ,133.45    ,137.84    ,140.27     ,134.28    ,140.13     ,52.03                ,43.43     ,30.67                   ,64.31,140.19              ,-7.54                     ,-6.55          ,138.59    ,148.53     ,132.07    ,136.90    ,141.21     ,42.64     ,45.26                ,25.22         ,80.35,-1.76      ,-7.31          ,-5.30                     ,133.34    ,139.08     ,137.59    ,45.70                ,18.31                   ,77.98   ,126.50                 ,-9.84          ,-6.00                     ,1088.32   , 
AKR   ,-2.15      ,+29.87               ,29.64     ,227441   ,32.27    ,2.57B     ,46             ,+0.91                     ,35.86     ,30.48     ,-0.48,-80.00      ,--                     ,-5.09             ,28.37                  ,30.69                  ,Equity Real Estate Investment Trusts (REITs)       ,NYSE    ,ACADIA REALTY TRUST      ,Retail REITs                                ,1.14    ,30.33         ,29.64 ,200     ,600767       ,483951      ,37.86                   ,47.00                  ,No        ,30.29 ,30.39 ,29.65 ,99.42                 ,671758        ,512795     ,33.86                    ,44.35                 ,No                ,Real Estate               ,3.80          ,30.33     ,29.64 ,200     ,670136      ,53.33                     ,33.94                  ,18.11M         ,Yes                 ,D  ,****     ,B+                 ,28.57          ,28.57                 ,42.86           ,--                     ,--              ,7                 ,2.14              ,134.59M   ,--     ,134.59M ,84.71M            ,0.94    ,0.94      ,0.94      ,0.33        ,1.18      ,0.72      ,0.86      ,6.97                        ,32.83   ,1817.02           ,-0.69 ,-2.26                  ,-1.18                      ,-2.60                  ,-4.27                   ,-7.94                ,+62.33               ,-2.94                ,+0.62     ,30.48        ,32.89    ,7.62                   ,29.23     ,30.12    ,100.00                  ,2.23                         ,-2.27   ,-0.04,-3.01                  ,-0.03                 ,-0.68                  ,-7.89                    ,-7.19                ,-1.86                ,+10.01            ,4               ,30.99     ,33.45   ,30.03       ,29.23   ,0.48                 ,0.75           ,-0.65    ,-0.13,+0.27                   ,-0.36                    ,-2.19                    ,-1.35                 ,-6.89                ,+26.12               ,-11.57               ,+3.83             ,32.89      ,38.01     ,29.33    ,29.23  ,0.75         ,17.00            ,0.00          ,1.40              ,--                   ,32.27                    ,1.73            ,71.73        ,93.32                ,--       ,30.42     ,31.49     ,32.54      ,30.66     ,32.19      ,43.59                ,42.11     ,36.34                   ,20.00,32.34               ,-2.28                     ,-2.01          ,31.67     ,33.96      ,30.30     ,31.38     ,32.43      ,40.40     ,43.95                ,41.08         ,32.06,-0.43      ,-1.71          ,-1.81                     ,30.69     ,32.14      ,31.57     ,43.29                ,15.18                   ,31.57   ,29.05                  ,-2.96          ,-1.43                     ,-481.72   , 
WRI   ,-2.82      ,+28.70               ,32.77     ,741454   ,18.01    ,4.33B     ,101            ,+1.19                     ,40.32     ,33.32     ,-0.51,-43.84      ,--                     ,5.98              ,27.27                  ,33.25                  ,Equity Real Estate Investment Trusts (REITs)       ,NYSE    ,WEINGARTEN REALTY INVST  ,Retail REITs                                ,1.54    ,33.75         ,32.77 ,1000    ,1261094      ,723195      ,58.79                   ,102.52                 ,No        ,33.72 ,33.92 ,32.78 ,79.92                 ,1192535       ,796430     ,62.17                    ,93.10                 ,Yes               ,Real Estate               ,4.60          ,33.75     ,32.77 ,100     ,1157280     ,72.43                     ,64.07                  ,42.12M         ,No                  ,D  ,****     ,A-                 ,20.00          ,--                    ,80.00           ,--                     ,--              ,10                ,2.60              ,276.83M   ,--     ,276.83M ,128.32M           ,1.87    ,1.87      ,1.29      ,0.96        ,2.25      ,1.50      ,0.90      ,4.25                        ,43.48   ,1807.75           ,-0.98 ,-2.47                  ,+1.50                      ,-2.12                  ,-3.80                   ,+0.31                ,+61.03               ,-3.01                ,+0.73     ,33.94        ,36.52    ,9.78                   ,31.13     ,32.17    ,100.00                  ,-0.08                        ,-2.90   ,-0.03,-3.09                  ,-0.01                 ,+0.06                  ,-5.92                    ,-4.63                ,+0.91                ,+18.93            ,9               ,34.05     ,36.82   ,33.56       ,31.13   ,-0.60                ,1.15           ,-0.95    ,-0.09,+0.40                   ,+0.50                    ,+0.19                    ,-1.33                 ,-4.50                ,+26.86               ,-12.37               ,+6.65             ,36.49      ,43.70     ,32.88    ,31.13  ,1.15         ,16.00            ,0.00          ,0.78              ,--                   ,18.01                    ,2.88            ,122.99       ,35.26                ,--       ,33.10     ,34.89     ,35.47      ,33.51     ,35.34      ,53.21                ,42.65     ,31.79                   ,56.16,35.48               ,-2.47                     ,-1.92          ,35.06     ,37.57      ,32.75     ,34.43     ,35.61      ,41.35     ,45.14                ,23.71         ,74.64,-0.65      ,-2.59          ,-0.99                     ,33.25     ,35.12      ,34.64     ,45.37                ,19.61                   ,70.41   ,31.02                  ,-3.51          ,-2.27                     ,1050.74   , 
